#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds)
frame0.jpg,0,,0.13039016723632812,0.13044333457946777,0.13039016723632812,0.13044333457946777
frame1.jpg,0,,0.15535354614257812,0.15540766716003418,0.28574371337890625,0.28585100173950195
frame2.jpg,0,,0.13341498374938965,0.13346529006958008,0.4191586971282959,0.41931629180908203
frame3.jpg,0,,0.11899805068969727,0.11904597282409668,0.5381567478179932,0.5383622646331787
frame4.jpg,0,,0.11744117736816406,0.11749386787414551,0.6555979251861572,0.6558561325073242
frame5.jpg,0,,0.13472580909729004,0.134782075881958,0.7903237342834473,0.7906382083892822
frame6.jpg,0,,0.11838150024414062,0.11843752861022949,0.9087052345275879,0.9090757369995117
frame7.jpg,0,,0.11837649345397949,0.11842584609985352,1.0270817279815674,1.0275015830993652
frame8.jpg,0,,0.11945915222167969,0.11950826644897461,1.146540880203247,1.1470098495483398
frame9.jpg,0,,0.11710453033447266,0.11715292930603027,1.2636454105377197,1.2641627788543701
frame10.jpg,0,,0.12263178825378418,0.12268400192260742,1.386277198791504,1.3868467807769775
frame11.jpg,0,,0.12081551551818848,0.12086606025695801,1.5070927143096924,1.5077128410339355
frame12.jpg,0,,0.1195220947265625,0.11957359313964844,1.6266148090362549,1.627286434173584
frame13.jpg,0,,0.12992429733276367,0.1299734115600586,1.7565391063690186,1.7572598457336426
frame14.jpg,0,,0.12894892692565918,0.12900066375732422,1.8854880332946777,1.8862605094909668
frame15.jpg,0,,0.12114238739013672,0.12119245529174805,2.0066304206848145,2.007452964782715
frame16.jpg,0,,0.11983084678649902,0.11988043785095215,2.1264612674713135,2.127333402633667
frame17.jpg,0,,0.11971569061279297,0.1197657585144043,2.2461769580841064,2.2470991611480713
frame18.jpg,0,,0.12039637565612793,0.12044787406921387,2.3665733337402344,2.367547035217285
frame19.jpg,0,,0.1214914321899414,0.12154030799865723,2.488064765930176,2.4890873432159424
frame20.jpg,0,,0.12196683883666992,0.12201714515686035,2.6100316047668457,2.6111044883728027
frame21.jpg,0,,0.13013482093811035,0.13018560409545898,2.740166425704956,2.7412900924682617
frame22.jpg,0,,0.13202524185180664,0.13207411766052246,2.8721916675567627,2.873364210128784
