#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%)
frame0.jpg,0,,0.08417892456054688,0.08423328399658203,0.08417892456054688,0.08423328399658203,10.66855471728603,100,81.1080196604028
frame1.jpg,0,,0.08028769493103027,0.0803384780883789,0.16446661949157715,0.16457176208496094,10.66855471728603,100,81.1080196604028
frame2.jpg,0,,0.07139396667480469,0.07144951820373535,0.23586058616638184,0.2360212802886963,10.66855471728603,100,81.1080196604028
frame3.jpg,0,,0.08191227912902832,0.08196401596069336,0.31777286529541016,0.31798529624938965,10.66855471728603,100,81.1080196604028
frame4.jpg,0,,0.06716418266296387,0.06722331047058105,0.384937047958374,0.3852086067199707,10.66855471728603,100,81.1080196604028
frame5.jpg,0,,0.07770872116088867,0.07776236534118652,0.4626457691192627,0.4629709720611572,10.66855471728603,100,81.1080196604028
frame6.jpg,0,,0.06664204597473145,0.06669211387634277,0.5292878150939941,0.5296630859375,10.66855471728603,100,81.1080196604028
frame7.jpg,0,,0.0772707462310791,0.0773310661315918,0.6065585613250732,0.6069941520690918,10.66855471728603,100,81.1080196604028
frame8.jpg,0,,0.07494401931762695,0.07499265670776367,0.6815025806427002,0.6819868087768555,10.66855471728603,100,81.1080196604028
frame9.jpg,0,,0.07759928703308105,0.07765364646911621,0.7591018676757812,0.7596404552459717,10.66855471728603,100,81.1080196604028
frame10.jpg,0,,0.06809639930725098,0.06814718246459961,0.8271982669830322,0.8277876377105713,10.66855471728603,100,81.1080196604028
frame11.jpg,0,,0.07626581192016602,0.07632184028625488,0.9034640789031982,0.9041094779968262,10.66855471728603,100,81.1080196604028
frame12.jpg,0,,0.06705641746520996,0.0671074390411377,0.9705204963684082,0.9712169170379639,10.66855471728603,100,81.1080196604028
frame13.jpg,0,,0.07510066032409668,0.07515668869018555,1.0456211566925049,1.0463736057281494,10.66855471728603,100,81.1080196604028
frame14.jpg,0,,0.07079625129699707,0.0708470344543457,1.116417407989502,1.1172206401824951,10.66855471728603,100,81.1080196604028
frame15.jpg,0,,0.07862710952758789,0.07868456840515137,1.1950445175170898,1.1959052085876465,10.66855471728603,100,81.1080196604028
frame16.jpg,0,,0.07303595542907715,0.07309651374816895,1.268080472946167,1.2690017223358154,10.66855471728603,100,81.1080196604028
frame17.jpg,0,,0.08097124099731445,0.08103108406066895,1.3490517139434814,1.3500328063964844,10.66855471728603,100,81.1080196604028
frame18.jpg,0,,0.08247232437133789,0.08253645896911621,1.4315240383148193,1.4325692653656006,10.66855471728603,100,81.1080196604028
frame19.jpg,0,,0.08152556419372559,0.08158349990844727,1.513049602508545,1.5141527652740479,10.66855471728603,100,81.1080196604028
frame20.jpg,0,,0.07220721244812012,0.07226252555847168,1.585256814956665,1.5864152908325195,10.66855471728603,100,81.1080196604028
frame21.jpg,0,,0.08013653755187988,0.08019614219665527,1.665393352508545,1.6666114330291748,10.66855471728603,100,81.1080196604028
frame22.jpg,0,,0.07134246826171875,0.07140374183654785,1.7367358207702637,1.7380151748657227,10.66855471728603,100,81.1080196604028
frame23.jpg,0,,0.07660603523254395,0.07666182518005371,1.8133418560028076,1.8146770000457764,10.66855471728603,100,81.1080196604028
frame24.jpg,0,,0.07017350196838379,0.07023072242736816,1.8835153579711914,1.8849077224731445,10.66855471728603,100,81.1080196604028
frame25.jpg,0,,0.07776403427124023,0.07781791687011719,1.9612793922424316,1.9627256393432617,10.66855471728603,100,81.1080196604028
frame26.jpg,0,,0.07174205780029297,0.0717935562133789,2.0330214500427246,2.0345191955566406,10.66855471728603,100,81.1080196604028
frame27.jpg,0,,0.0788578987121582,0.07891297340393066,2.111879348754883,2.1134321689605713,10.66855471728603,100,81.1080196604028
frame28.jpg,0,,0.07015633583068848,0.07021737098693848,2.1820356845855713,2.1836495399475098,10.66855471728603,100,81.1080196604028
frame29.jpg,0,,0.07974720001220703,0.07980108261108398,2.2617828845977783,2.2634506225585938,10.66855471728603,100,81.1080196604028
frame30.jpg,0,,0.07706022262573242,0.07712364196777344,2.3388431072235107,2.340574264526367,10.66855471728603,100,81.1080196604028
frame31.jpg,0,,0.08413839340209961,0.08419489860534668,2.4229815006256104,2.424769163131714,10.66855471728603,100,81.1080196604028
frame32.jpg,0,,0.06818914413452148,0.06824684143066406,2.491170644760132,2.493016004562378,10.66855471728603,100,81.1080196604028
frame33.jpg,0,,0.07965874671936035,0.07971000671386719,2.570829391479492,2.572726011276245,10.66855471728603,100,81.1080196604028
frame34.jpg,0,,0.07177567481994629,0.07183027267456055,2.6426050662994385,2.6445562839508057,10.66855471728603,100,81.1080196604028
frame35.jpg,0,,0.07846450805664062,0.07851600646972656,2.721069574356079,2.7230722904205322,10.66855471728603,100,81.1080196604028
frame36.jpg,0,,0.07013463973999023,0.07020688056945801,2.7912042140960693,2.7932791709899902,10.66855471728603,100,81.1080196604028
frame37.jpg,0,,0.0794525146484375,0.07950901985168457,2.870656728744507,2.872788190841675,10.66855471728603,100,81.1080196604028
frame38.jpg,0,,0.07241439819335938,0.07246780395507812,2.943071126937866,2.945255994796753,10.66855471728603,100,81.1080196604028
frame39.jpg,0,,0.08025574684143066,0.0803077220916748,3.023326873779297,3.0255637168884277,10.66855471728603,100,81.1080196604028
frame40.jpg,0,,0.06999373435974121,0.07005167007446289,3.093320608139038,3.0956153869628906,10.66855471728603,100,81.1080196604028
frame41.jpg,0,,0.0819399356842041,0.08199477195739746,3.175260543823242,3.177610158920288,10.66855471728603,100,81.1080196604028
frame42.jpg,0,,0.07306408882141113,0.07312297821044922,3.2483246326446533,3.2507331371307373,10.66855471728603,100,81.1080196604028
frame43.jpg,0,,0.08206868171691895,0.08211898803710938,3.3303933143615723,3.3328521251678467,10.66855471728603,100,81.1080196604028
frame44.jpg,0,,0.07108926773071289,0.07113766670227051,3.401482582092285,3.403989791870117,10.66855471728603,100,81.1080196604028
frame45.jpg,0,,0.07994794845581055,0.08000612258911133,3.4814305305480957,3.4839959144592285,10.66855471728603,100,81.1080196604028
frame46.jpg,0,,0.06989550590515137,0.06995105743408203,3.551326036453247,3.5539469718933105,10.66855471728603,100,81.1080196604028
frame47.jpg,0,,0.08316922187805176,0.08325457572937012,3.634495258331299,3.6372015476226807,10.66855471728603,100,81.1080196604028
frame48.jpg,0,,0.07528829574584961,0.07535552978515625,3.7097835540771484,3.712557077407837,10.66855471728603,100,81.1080196604028
frame49.jpg,0,,0.07913780212402344,0.07918787002563477,3.788921356201172,3.7917449474334717,10.66855471728603,100,81.1080196604028
frame50.jpg,0,,0.06991004943847656,0.06996750831604004,3.8588314056396484,3.8617124557495117,10.66855471728603,100,81.1080196604028
frame51.jpg,0,,0.08083271980285645,0.0808858871459961,3.939664125442505,3.942598342895508,10.66855471728603,100,81.1080196604028
frame52.jpg,0,,0.07191276550292969,0.07197022438049316,4.011576890945435,4.014568567276001,10.66855471728603,100,81.1080196604028
frame53.jpg,0,,0.08013510704040527,0.08019161224365234,4.09171199798584,4.094760179519653,10.66855471728603,100,81.1080196604028
frame54.jpg,0,,0.07441401481628418,0.07446670532226562,4.166126012802124,4.169226884841919,10.66855471728603,100,81.1080196604028
frame55.jpg,0,,0.08417868614196777,0.08423423767089844,4.250304698944092,4.253461122512817,10.66855471728603,100,81.1080196604028
frame56.jpg,0,,0.07657909393310547,0.07663679122924805,4.326883792877197,4.330097913742065,10.66855471728603,100,81.1080196604028
frame57.jpg,0,,0.07695174217224121,0.07700705528259277,4.4038355350494385,4.407104969024658,10.66855471728603,100,81.1080196604028
frame58.jpg,0,,0.07480549812316895,0.07485842704772949,4.478641033172607,4.481963396072388,10.66855471728603,100,81.1080196604028
frame59.jpg,0,,0.07875418663024902,0.07881426811218262,4.5573952198028564,4.56077766418457,10.66855471728603,100,81.1080196604028
frame60.jpg,0,,0.07547855377197266,0.07553434371948242,4.632873773574829,4.636312007904053,10.66855471728603,100,81.1080196604028
frame61.jpg,0,,0.0796656608581543,0.07971882820129395,4.712539434432983,4.716030836105347,10.66855471728603,100,81.1080196604028
frame62.jpg,0,,0.07145977020263672,0.07150983810424805,4.78399920463562,4.787540674209595,10.66855471728603,100,81.1080196604028
