#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL
frame0.jpg,1,,0.07545256614685059,0.07567095756530762,0.07545256614685059,0.07567095756530762,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame1.jpg,1,"name:rect,x: 262 ,y: 1,width: 99, height: 240",0.12412905693054199,0.12435388565063477,0.19958162307739258,0.20002484321594238,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame2.jpg,1,"name:rect,x: 259 ,y: 3,width: 102, height: 238",0.07902264595031738,0.0792379379272461,0.27860426902770996,0.2792627811431885,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame3.jpg,1,"name:rect,x: 261 ,y: 3,width: 101, height: 237",0.08421850204467773,0.0844273567199707,0.3628227710723877,0.3636901378631592,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame4.jpg,1,"name:rect,x: 257 ,y: 1,width: 104, height: 240",0.06578326225280762,0.06599998474121094,0.4286060333251953,0.4296901226043701,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame5.jpg,0,,0.08445549011230469,0.08450770378112793,0.5130615234375,0.514197826385498,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame6.jpg,1,"name:rect,x: 260 ,y: 3,width: 101, height: 237",0.06633782386779785,0.06655240058898926,0.5793993473052979,0.5807502269744873,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame7.jpg,1,"name:rect,x: 259 ,y: 2,width: 102, height: 238",0.08301830291748047,0.08331298828125,0.6624176502227783,0.6640632152557373,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame8.jpg,1,"name:rect,x: 261 ,y: 2,width: 101, height: 239",0.07091951370239258,0.07112431526184082,0.7333371639251709,0.7351875305175781,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame9.jpg,1,"name:rect,x: 261 ,y: 2,width: 101, height: 238",0.08480691909790039,0.08501791954040527,0.8181440830230713,0.8202054500579834,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame10.jpg,1,"name:rect,x: 258 ,y: 3,width: 103, height: 237",0.06848931312561035,0.0686943531036377,0.8866333961486816,0.8888998031616211,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame11.jpg,1,"name:rect,x: 255 ,y: 1,width: 106, height: 239",0.08256721496582031,0.08277201652526855,0.969200611114502,0.9716718196868896,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame12.jpg,1,"name:rect,x: 261 ,y: 2,width: 100, height: 239",0.06908416748046875,0.06930923461914062,1.0382847785949707,1.0409810543060303,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame13.jpg,1,"name:rect,x: 259 ,y: 1,width: 102, height: 239",0.08554744720458984,0.08574199676513672,1.1238322257995605,1.126723051071167,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame14.jpg,1,"name:rect,x: 259 ,y: 4,width: 102, height: 237",0.06898045539855957,0.06918787956237793,1.1928126811981201,1.195910930633545,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame15.jpg,1,"name:rect,x: 260 ,y: 3,width: 102, height: 237",0.08896064758300781,0.08917593955993652,1.281773328781128,1.2850868701934814,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame16.jpg,1,"name:rect,x: 258 ,y: 2,width: 103, height: 239",0.06826186180114746,0.06847524642944336,1.3500351905822754,1.3535621166229248,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame17.jpg,1,"name:rect,x: 259 ,y: 2,width: 102, height: 239",0.08722758293151855,0.08744478225708008,1.437262773513794,1.4410068988800049,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
frame18.jpg,1,"name:rect,x: 260 ,y: 3,width: 101, height: 238",0.06505680084228516,0.06526947021484375,1.502319574356079,1.5062763690948486,5.733048203384304,31.041546766848448,0.6917073170731707,0.010731707317073172,1.0346341463414634,1418,2121,22
