#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS
frame0.jpg,0,,0.07621097564697266,0.07626533508300781,0.07621097564697266,0.07626533508300781,9.498824469097592
frame1.jpg,0,,0.11527132987976074,0.11532449722290039,0.1914823055267334,0.1915898323059082,9.498824469097592
frame2.jpg,0,,0.07746553421020508,0.07751893997192383,0.2689478397369385,0.26910877227783203,9.498824469097592
frame3.jpg,0,,0.08735966682434082,0.08741998672485352,0.3563075065612793,0.35652875900268555,9.498824469097592
frame4.jpg,0,,0.07470273971557617,0.07475590705871582,0.43101024627685547,0.43128466606140137,9.498824469097592
frame5.jpg,0,,0.08813214302062988,0.08819270133972168,0.5191423892974854,0.519477367401123,9.498824469097592
frame6.jpg,0,,0.07318401336669922,0.07325387001037598,0.5923264026641846,0.592731237411499,9.498824469097592
frame7.jpg,0,,0.09258008003234863,0.09263777732849121,0.6849064826965332,0.6853690147399902,9.498824469097592
frame8.jpg,0,,0.07528114318847656,0.07534217834472656,0.7601876258850098,0.7607111930847168,9.498824469097592
frame9.jpg,0,,0.09173583984375,0.09179091453552246,0.8519234657287598,0.8525021076202393,9.498824469097592
frame10.jpg,0,,0.07218027114868164,0.0722355842590332,0.9241037368774414,0.9247376918792725,9.498824469097592
frame11.jpg,0,,0.0870201587677002,0.08707737922668457,1.0111238956451416,1.011815071105957,9.498824469097592
frame12.jpg,0,,0.07331252098083496,0.07337069511413574,1.0844364166259766,1.0851857662200928,9.498824469097592
frame13.jpg,0,,0.09106230735778809,0.09111166000366211,1.1754987239837646,1.1762974262237549,9.498824469097592
frame14.jpg,0,,0.07595992088317871,0.07601356506347656,1.2514586448669434,1.2523109912872314,9.498824469097592
frame15.jpg,0,,0.09352397918701172,0.09358501434326172,1.344982624053955,1.3458960056304932,9.498824469097592
frame16.jpg,0,,0.07533383369445801,0.07540345191955566,1.420316457748413,1.4212994575500488,9.498824469097592
frame17.jpg,0,,0.08791947364807129,0.08797359466552734,1.5082359313964844,1.5092730522155762,9.498824469097592
frame18.jpg,0,,0.09615874290466309,0.09621906280517578,1.6043946743011475,1.605492115020752,9.498824469097592
frame19.jpg,0,,0.1209409236907959,0.12100410461425781,1.7253355979919434,1.7264962196350098,9.498824469097592
frame20.jpg,0,,0.09559011459350586,0.09565258026123047,1.8209257125854492,1.8221487998962402,9.498824469097592
frame21.jpg,0,,0.08886003494262695,0.0889132022857666,1.9097857475280762,1.9110620021820068,9.498824469097592
frame22.jpg,0,,0.0747079849243164,0.07476258277893066,1.9844937324523926,1.9858245849609375,9.498824469097592
frame23.jpg,0,,0.08895087242126465,0.08901643753051758,2.0734446048736572,2.074841022491455,9.498824469097592
frame24.jpg,0,,0.07236647605895996,0.07242512702941895,2.145811080932617,2.147266149520874,9.498824469097592
frame25.jpg,0,,0.09062814712524414,0.09068965911865234,2.2364392280578613,2.2379558086395264,9.498824469097592
frame26.jpg,0,,0.07488346099853516,0.07493948936462402,2.3113226890563965,2.3128952980041504,9.498824469097592
frame27.jpg,0,,0.10295462608337402,0.1030271053314209,2.4142773151397705,2.4159224033355713,9.498824469097592
frame28.jpg,0,,0.09226536750793457,0.09231686592102051,2.506542682647705,2.508239269256592,9.498824469097592
frame29.jpg,0,,0.1508324146270752,0.15088891983032227,2.6573750972747803,2.659128189086914,9.498824469097592
frame30.jpg,0,,0.09051823616027832,0.09056830406188965,2.7478933334350586,2.7496964931488037,9.498824469097592
frame31.jpg,0,,0.09681010246276855,0.0968630313873291,2.844703435897827,2.846559524536133,9.498824469097592
frame32.jpg,0,,0.07713580131530762,0.07719302177429199,2.9218392372131348,2.923752546310425,9.498824469097592
frame33.jpg,0,,0.09264016151428223,0.0926966667175293,3.014479398727417,3.016449213027954,9.498824469097592
frame34.jpg,0,,0.07307696342468262,0.07314658164978027,3.0875563621520996,3.0895957946777344,9.498824469097592
frame35.jpg,0,,0.09414148330688477,0.0942080020904541,3.1816978454589844,3.1838037967681885,9.498824469097592
frame36.jpg,0,,0.07745003700256348,0.07750916481018066,3.259147882461548,3.261312961578369,9.498824469097592
frame37.jpg,0,,0.09299397468566895,0.09305214881896973,3.352141857147217,3.354365110397339,9.498824469097592
frame38.jpg,0,,0.07540631294250488,0.07546830177307129,3.4275481700897217,3.42983341217041,9.498824469097592
frame39.jpg,0,,0.11738467216491699,0.11743640899658203,3.5449328422546387,3.547269821166992,9.498824469097592
frame40.jpg,0,,0.0782768726348877,0.07833123207092285,3.6232097148895264,3.625601053237915,9.498824469097592
frame41.jpg,0,,0.09349560737609863,0.09355831146240234,3.716705322265625,3.7191593647003174,9.498824469097592
frame42.jpg,0,,0.07390785217285156,0.07396125793457031,3.7906131744384766,3.7931206226348877,9.498824469097592
frame43.jpg,0,,0.1410973072052002,0.14115285873413086,3.9317104816436768,3.9342734813690186,9.498824469097592
frame44.jpg,0,,0.06850600242614746,0.06855916976928711,4.000216484069824,4.002832651138306,9.498824469097592
frame45.jpg,0,,0.08485126495361328,0.08490753173828125,4.0850677490234375,4.087740182876587,9.498824469097592
frame46.jpg,0,,0.07974910736083984,0.07982015609741211,4.164816856384277,4.167560338973999,9.498824469097592
frame47.jpg,0,,0.09531760215759277,0.09537506103515625,4.26013445854187,4.262935400009155,9.498824469097592
frame48.jpg,0,,0.07660627365112305,0.07666754722595215,4.336740732192993,4.339602947235107,9.498824469097592
frame49.jpg,0,,0.09185099601745605,0.09191298484802246,4.428591728210449,4.43151593208313,9.498824469097592
frame50.jpg,0,,0.07351350784301758,0.07356929779052734,4.502105236053467,4.505085229873657,9.498824469097592
frame51.jpg,0,,0.09699225425720215,0.09706354141235352,4.599097490310669,4.602148771286011,9.498824469097592
frame52.jpg,0,,0.07643842697143555,0.07650089263916016,4.6755359172821045,4.678649663925171,9.498824469097592
frame53.jpg,0,,0.09006714820861816,0.09012198448181152,4.765603065490723,4.768771648406982,9.498824469097592
frame54.jpg,0,,0.07300400733947754,0.0730595588684082,4.8386070728302,4.841831207275391,9.498824469097592
frame55.jpg,0,,0.09154105186462402,0.0915987491607666,4.930148124694824,4.933429956436157,9.498824469097592
frame56.jpg,0,,0.07284760475158691,0.07290339469909668,5.002995729446411,5.006333351135254,9.498824469097592
frame57.jpg,0,,0.08855724334716797,0.08861613273620605,5.091552972793579,5.09494948387146,9.498824469097592
frame58.jpg,0,,0.13549304008483887,0.13555097579956055,5.227046012878418,5.2305004596710205,9.498824469097592
