#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds)
frame0.jpg,1,,0.07011747360229492,0.07035422325134277,0.07011747360229492,0.07035422325134277
frame1.jpg,1,"name:rect,x: 100 ,y: -15,width: 195, height: 257",0.10422730445861816,0.10444188117980957,0.17434477806091309,0.17479610443115234
frame2.jpg,1,"name:rect,x: 101 ,y: -15,width: 193, height: 259",0.07234072685241699,0.07254171371459961,0.24668550491333008,0.24733781814575195
frame3.jpg,1,"name:rect,x: 102 ,y: -14,width: 194, height: 257",0.07765007019042969,0.07787537574768066,0.32433557510375977,0.3252131938934326
frame4.jpg,1,"name:rect,x: 101 ,y: -15,width: 195, height: 257",0.06405091285705566,0.0642709732055664,0.38838648796081543,0.389484167098999
frame5.jpg,1,"name:rect,x: 101 ,y: -16,width: 194, height: 258",0.07780718803405762,0.07803487777709961,0.46619367599487305,0.46751904487609863
frame6.jpg,1,"name:rect,x: 102 ,y: -14,width: 194, height: 256",0.0656592845916748,0.0658872127532959,0.5318529605865479,0.5334062576293945
frame7.jpg,1,"name:rect,x: 101 ,y: -16,width: 195, height: 257",0.07796072959899902,0.07816576957702637,0.6098136901855469,0.6115720272064209
frame8.jpg,1,"name:rect,x: 100 ,y: -15,width: 195, height: 257",0.06570768356323242,0.06593751907348633,0.6755213737487793,0.6775095462799072
frame9.jpg,1,"name:rect,x: 100 ,y: -17,width: 195, height: 257",0.12654590606689453,0.12677884101867676,0.8020672798156738,0.804288387298584
frame10.jpg,1,"name:rect,x: 101 ,y: -18,width: 193, height: 260",0.06496620178222656,0.06515312194824219,0.8670334815979004,0.8694415092468262
frame11.jpg,1,"name:rect,x: 99 ,y: -17,width: 195, height: 258",0.08365917205810547,0.08384490013122559,0.9506926536560059,0.9532864093780518
frame12.jpg,1,"name:rect,x: 100 ,y: -17,width: 194, height: 259",0.06396675109863281,0.06417131423950195,1.0146594047546387,1.0174577236175537
frame13.jpg,1,"name:rect,x: 101 ,y: -18,width: 193, height: 261",0.07813143730163574,0.07832694053649902,1.0927908420562744,1.0957846641540527
frame14.jpg,1,"name:rect,x: 103 ,y: -16,width: 193, height: 258",0.06825423240661621,0.06846308708190918,1.1610450744628906,1.164247751235962
frame15.jpg,1,"name:rect,x: 100 ,y: -16,width: 196, height: 257",0.07909202575683594,0.07931637763977051,1.2401371002197266,1.2435641288757324
frame16.jpg,1,"name:rect,x: 101 ,y: -17,width: 194, height: 259",0.06816506385803223,0.0683596134185791,1.3083021640777588,1.3119237422943115
frame17.jpg,1,"name:rect,x: 103 ,y: -16,width: 193, height: 257",0.07980060577392578,0.08001351356506348,1.3881027698516846,1.391937255859375
frame18.jpg,1,"name:rect,x: 101 ,y: -15,width: 195, height: 257",0.06980729103088379,0.07006549835205078,1.4579100608825684,1.4620027542114258
frame19.jpg,1,"name:rect,x: 103 ,y: -15,width: 193, height: 257",0.08197546005249023,0.0821688175201416,1.5398855209350586,1.5441715717315674
frame20.jpg,1,"name:rect,x: 100 ,y: -18,width: 193, height: 260",0.07254433631896973,0.07273745536804199,1.6124298572540283,1.6169090270996094
frame21.jpg,1,"name:rect,x: 100 ,y: -17,width: 195, height: 257",0.08255767822265625,0.08275651931762695,1.6949875354766846,1.6996655464172363
frame22.jpg,1,"name:rect,x: 99 ,y: -16,width: 195, height: 258",0.07452011108398438,0.07473254203796387,1.769507646560669,1.7743980884552002
frame23.jpg,1,"name:rect,x: 101 ,y: -14,width: 194, height: 256",0.07830333709716797,0.07856917381286621,1.847810983657837,1.8529672622680664
frame24.jpg,1,"name:rect,x: 101 ,y: -16,width: 194, height: 258",0.09375429153442383,0.09394311904907227,1.9415652751922607,1.9469103813171387
frame25.jpg,1,"name:rect,x: 102 ,y: -17,width: 195, height: 258",0.08347964286804199,0.08371162414550781,2.0250449180603027,2.0306220054626465
frame26.jpg,1,"name:rect,x: 101 ,y: -14,width: 195, height: 255",0.06974363327026367,0.06998181343078613,2.0947885513305664,2.1006038188934326
frame27.jpg,1,"name:rect,x: 102 ,y: -14,width: 194, height: 256",0.08059096336364746,0.08085155487060547,2.175379514694214,2.181455373764038
frame28.jpg,1,"name:rect,x: 101 ,y: -16,width: 193, height: 258",0.07476210594177246,0.07497453689575195,2.2501416206359863,2.25642991065979
frame29.jpg,1,"name:rect,x: 102 ,y: -17,width: 193, height: 259",0.08266711235046387,0.08291459083557129,2.33280873298645,2.3393445014953613
frame30.jpg,1,"name:rect,x: 100 ,y: -19,width: 194, height: 261",0.07294106483459473,0.07316112518310547,2.405749797821045,2.412505626678467
frame31.jpg,1,"name:rect,x: 102 ,y: -15,width: 194, height: 256",0.0811154842376709,0.08134198188781738,2.486865282058716,2.493847608566284
frame32.jpg,1,"name:rect,x: 100 ,y: -16,width: 195, height: 258",0.06976556777954102,0.0700371265411377,2.556630849838257,2.563884735107422
frame33.jpg,1,"name:rect,x: 101 ,y: -16,width: 195, height: 257",0.08063530921936035,0.08086776733398438,2.637266159057617,2.6447525024414062
frame34.jpg,1,"name:rect,x: 101 ,y: -18,width: 194, height: 259",0.07040643692016602,0.0706326961517334,2.707672595977783,2.7153851985931396
frame35.jpg,1,"name:rect,x: 101 ,y: -14,width: 195, height: 257",0.08063244819641113,0.08086395263671875,2.7883050441741943,2.7962491512298584
frame36.jpg,1,"name:rect,x: 102 ,y: -15,width: 193, height: 257",0.06728410720825195,0.0675351619720459,2.8555891513824463,2.8637843132019043
frame37.jpg,1,"name:rect,x: 100 ,y: -19,width: 194, height: 260",0.07836341857910156,0.07859063148498535,2.933952569961548,2.9423749446868896
frame38.jpg,1,"name:rect,x: 101 ,y: -19,width: 194, height: 260",0.06670665740966797,0.06692337989807129,3.000659227371216,3.009298324584961
frame39.jpg,1,"name:rect,x: 101 ,y: -18,width: 195, height: 258",0.0808570384979248,0.08109045028686523,3.0815162658691406,3.090388774871826
frame40.jpg,1,"name:rect,x: 100 ,y: -17,width: 194, height: 259",0.06876683235168457,0.06909823417663574,3.150283098220825,3.159487009048462
