#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.1499032974,0.1499757767,0.1499032974,0.1499757767,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,0.984984985,0.2849695917
frame1.jpg,0,,0.2018911839,0.2019579411,0.3517944813,0.3519337177,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame2.jpg,0,,0.1679811478,0.1680643559,0.519775629,0.5199980736,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame3.jpg,0,,0.1657068729,0.1657707691,0.685482502,0.6857688427,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame4.jpg,0,,0.1626782417,0.1627457142,0.8481607437,0.8485145569,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame5.jpg,0,,0.172760725,0.1728410721,1.0209214687,1.021355629,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame6.jpg,0,,0.1702523232,0.1703066826,1.1911737919,1.1916623116,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame7.jpg,0,,0.1667075157,0.1667611599,1.3578813076,1.3584234715,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame8.jpg,0,,0.1596577168,0.1597158909,1.5175390244,1.5181393623,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame9.jpg,0,,0.1718971729,0.1719629765,1.6894361973,1.6901023388,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame10.jpg,0,,0.1851086617,0.1851656437,1.8745448589,1.8752679825,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame11.jpg,0,,0.1620020866,0.1620705128,2.0365469456,2.0373384953,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame12.jpg,0,,0.1672713757,0.1673271656,2.2038183212,2.2046656609,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame13.jpg,0,,0.1633985043,0.1634619236,2.3672168255,2.3681275845,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame14.jpg,0,,0.1824910641,0.1825404167,2.5497078896,2.5506680012,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame15.jpg,0,,0.1598994732,0.1599590778,2.7096073627,2.710627079,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame16.jpg,0,,0.1709470749,0.1709973812,2.8805544376,2.8816244602,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame17.jpg,0,,0.1709012985,0.1709587574,3.0514557362,3.0525832176,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame18.jpg,0,,0.1716442108,0.1716976166,3.223099947,3.2242808342,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame19.jpg,0,,0.1733129025,0.1733651161,3.3964128494,3.3976459503,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame20.jpg,0,,0.169750452,0.1698000431,3.5661633015,3.5674459934,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame21.jpg,0,,0.173820734,0.1738722324,3.7399840355,3.7413182259,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame22.jpg,0,,0.1672725677,0.1673309803,3.9072566032,3.9086492062,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame23.jpg,0,,0.1752710342,0.1753284931,4.0825276375,4.0839776993,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame24.jpg,0,,0.1725614071,0.1726300716,4.2550890446,4.2566077709,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame25.jpg,0,,0.166438818,0.1664941311,4.4215278625,4.423101902,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
frame26.jpg,0,,0.1703503132,0.1704182625,4.5918781757,4.5935201645,5.1410795158,18.3036385135,0.2422451994,0.6078286558,0.0036927622,656,10,1646,,,
