#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS
frame0.jpg,0,,0.08957314491271973,0.08962893486022949,0.08957314491271973,0.08962893486022949,9.495324450827207
frame1.jpg,0,,0.07505440711975098,0.0751047134399414,0.1646275520324707,0.1647336483001709,9.495324450827207
frame2.jpg,0,,0.06977176666259766,0.06982231140136719,0.23439931869506836,0.23455595970153809,9.495324450827207
frame3.jpg,0,,0.07789731025695801,0.07794642448425293,0.31229662895202637,0.312502384185791,9.495324450827207
frame4.jpg,0,,0.06895589828491211,0.06900715827941895,0.3812525272369385,0.38150954246520996,9.495324450827207
frame5.jpg,0,,0.07611083984375,0.07616448402404785,0.4573633670806885,0.4576740264892578,9.495324450827207
frame6.jpg,0,,0.07014226913452148,0.07019448280334473,0.52750563621521,0.5278685092926025,9.495324450827207
frame7.jpg,0,,0.07571673393249512,0.07576799392700195,0.6032223701477051,0.6036365032196045,9.495324450827207
frame8.jpg,0,,0.07566475868225098,0.07571983337402344,0.678887128829956,0.6793563365936279,9.495324450827207
frame9.jpg,0,,0.07774186134338379,0.07779455184936523,0.7566289901733398,0.7571508884429932,9.495324450827207
frame10.jpg,0,,0.07156491279602051,0.07161688804626465,0.8281939029693604,0.8287677764892578,9.495324450827207
frame11.jpg,0,,0.07839488983154297,0.07844901084899902,0.9065887928009033,0.9072167873382568,9.495324450827207
frame12.jpg,0,,0.0732874870300293,0.07334709167480469,0.9798762798309326,0.9805638790130615,9.495324450827207
frame13.jpg,0,,0.07768964767456055,0.07775282859802246,1.0575659275054932,1.058316707611084,9.495324450827207
frame14.jpg,0,,0.07683038711547852,0.07688617706298828,1.1343963146209717,1.1352028846740723,9.495324450827207
frame15.jpg,0,,0.07869410514831543,0.07874870300292969,1.213090419769287,1.213951587677002,9.495324450827207
frame16.jpg,0,,0.07979345321655273,0.0798501968383789,1.2928838729858398,1.2938017845153809,9.495324450827207
frame17.jpg,0,,0.07717418670654297,0.07722830772399902,1.3700580596923828,1.3710300922393799,9.495324450827207
frame18.jpg,0,,0.07596254348754883,0.07602047920227051,1.4460206031799316,1.4470505714416504,9.495324450827207
frame19.jpg,0,,0.07877469062805176,0.07883358001708984,1.5247952938079834,1.5258841514587402,9.495324450827207
frame20.jpg,0,,0.0740957260131836,0.07415652275085449,1.598891019821167,1.6000406742095947,9.495324450827207
frame21.jpg,0,,0.08115243911743164,0.08120274543762207,1.6800434589385986,1.6812434196472168,9.495324450827207
frame22.jpg,0,,0.07745575904846191,0.07750797271728516,1.7574992179870605,1.758751392364502,9.495324450827207
frame23.jpg,0,,0.08020377159118652,0.08025765419006348,1.837702989578247,1.8390090465545654,9.495324450827207
frame24.jpg,0,,0.07489299774169922,0.07495427131652832,1.9125959873199463,1.9139633178710938,9.495324450827207
frame25.jpg,0,,0.08359146118164062,0.08364319801330566,1.996187448501587,1.9976065158843994,9.495324450827207
frame26.jpg,0,,0.07235908508300781,0.07241439819335938,2.0685465335845947,2.070020914077759,9.495324450827207
frame27.jpg,0,,0.07902646064758301,0.07908320426940918,2.1475729942321777,2.149104118347168,9.495324450827207
frame28.jpg,0,,0.07780718803405762,0.07787251472473145,2.2253801822662354,2.2269766330718994,9.495324450827207
frame29.jpg,1,"name:rect,x: 645 ,y: 269,width: 70, height: 190",0.08241701126098633,0.08265805244445801,2.3077971935272217,2.3096346855163574,9.495324450827207
frame30.jpg,1,"name:rect,x: 645 ,y: 270,width: 71, height: 177",0.07484769821166992,0.07508468627929688,2.3826448917388916,2.3847193717956543,9.495324450827207
frame31.jpg,1,"name:rect,x: 644 ,y: 272,width: 74, height: 164",0.08061051368713379,0.08082008361816406,2.4632554054260254,2.4655394554138184,9.495324450827207
frame32.jpg,1,"name:rect,x: 639 ,y: 267,width: 76, height: 161",0.07224798202514648,0.07246899604797363,2.535503387451172,2.538008451461792,9.495324450827207
frame33.jpg,1,"name:rect,x: 636 ,y: 265,width: 76, height: 164",0.08153557777404785,0.0817563533782959,2.6170389652252197,2.619764804840088,9.495324450827207
frame34.jpg,1,"name:rect,x: 628 ,y: 268,width: 83, height: 163",0.0731205940246582,0.07335376739501953,2.690159559249878,2.6931185722351074,9.495324450827207
frame35.jpg,1,"name:rect,x: 618 ,y: 267,width: 91, height: 161",0.07886767387390137,0.07909893989562988,2.7690272331237793,2.7722175121307373,9.495324450827207
frame36.jpg,1,"name:rect,x: 600 ,y: 261,width: 107, height: 163",0.07677340507507324,0.07702469825744629,2.8458006381988525,2.8492422103881836,9.495324450827207
frame37.jpg,1,"name:rect,x: 587 ,y: 262,width: 115, height: 162",0.0778512954711914,0.07812905311584473,2.923651933670044,2.9273712635040283,9.495324450827207
frame38.jpg,1,"name:rect,x: 584 ,y: 258,width: 113, height: 165",0.07770299911499023,0.07792496681213379,3.001354932785034,3.005296230316162,9.495324450827207
frame39.jpg,1,"name:rect,x: 586 ,y: 261,width: 107, height: 161",0.08345532417297363,0.0836796760559082,3.084810256958008,3.0889759063720703,9.495324450827207
