#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%)
frame0.jpg,0,,0.08741044998168945,0.08746480941772461,0.08741044998168945,0.08746480941772461,8.469631989096072,0,13.480363642259055
frame1.jpg,0,,0.0874474048614502,0.08750200271606445,0.17485785484313965,0.17496681213378906,8.469631989096072,100,13.480363642259055
frame2.jpg,0,,0.07002520561218262,0.07007980346679688,0.24488306045532227,0.24504661560058594,8.469631989096072,100,13.480363642259055
frame3.jpg,0,,0.08479499816894531,0.08485627174377441,0.3296780586242676,0.32990288734436035,8.469631989096072,100,13.480363642259055
frame4.jpg,0,,0.07268881797790527,0.07274866104125977,0.40236687660217285,0.4026515483856201,8.469631989096072,100,13.480363642259055
frame5.jpg,0,,0.0966193675994873,0.09667134284973145,0.49898624420166016,0.49932289123535156,8.469631989096072,100,13.480363642259055
frame6.jpg,0,,0.07750988006591797,0.07756686210632324,0.5764961242675781,0.5768897533416748,8.469631989096072,100,13.480363642259055
frame7.jpg,0,,0.09041047096252441,0.09046316146850586,0.6669065952301025,0.6673529148101807,8.469631989096072,100,13.480363642259055
frame8.jpg,0,,0.07536649703979492,0.07542943954467773,0.7422730922698975,0.7427823543548584,8.469631989096072,100,13.480363642259055
frame9.jpg,0,,0.08762073516845703,0.08767890930175781,0.8298938274383545,0.8304612636566162,8.469631989096072,100,13.480363642259055
frame10.jpg,0,,0.08182525634765625,0.081878662109375,0.9117190837860107,0.9123399257659912,8.469631989096072,100,13.480363642259055
frame11.jpg,0,,0.09529328346252441,0.09535455703735352,1.0070123672485352,1.0076944828033447,8.469631989096072,100,13.480363642259055
frame12.jpg,0,,0.07753372192382812,0.0775916576385498,1.0845460891723633,1.0852861404418945,8.469631989096072,100,13.480363642259055
frame13.jpg,0,,0.09215235710144043,0.09221744537353516,1.1766984462738037,1.1775035858154297,8.469631989096072,0.0,13.480363642259055
frame14.jpg,0,,0.08008050918579102,0.08013463020324707,1.2567789554595947,1.2576382160186768,8.469631989096072,0.0,13.480363642259055
frame15.jpg,0,,0.09063220024108887,0.09069252014160156,1.3474111557006836,1.3483307361602783,8.469631989096072,0.0,13.480363642259055
frame16.jpg,0,,0.07763051986694336,0.07768893241882324,1.425041675567627,1.4260196685791016,8.469631989096072,0.0,13.480363642259055
frame17.jpg,0,,0.08701658248901367,0.08708405494689941,1.5120582580566406,1.513103723526001,8.469631989096072,0.0,13.480363642259055
