#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS
frame0.jpg,0,,0.06802797317504883,0.06807994842529297,0.06802797317504883,0.06807994842529297,9.73959861239681
frame1.jpg,0,,0.09741473197937012,0.09746527671813965,0.16544270515441895,0.16554522514343262,9.73959861239681
frame2.jpg,0,,0.06691288948059082,0.0669717788696289,0.23235559463500977,0.23251700401306152,9.73959861239681
frame3.jpg,0,,0.06962823867797852,0.06968164443969727,0.3019838333129883,0.3021986484527588,9.73959861239681
frame4.jpg,0,,0.06279754638671875,0.0628507137298584,0.36478137969970703,0.3650493621826172,9.73959861239681
frame5.jpg,0,,0.07259917259216309,0.07265019416809082,0.4373805522918701,0.437699556350708,9.73959861239681
frame6.jpg,0,,0.06353592872619629,0.06358742713928223,0.5009164810180664,0.5012869834899902,9.73959861239681
frame7.jpg,0,,0.07071232795715332,0.07076549530029297,0.5716288089752197,0.5720524787902832,9.73959861239681
frame8.jpg,0,,0.062162160873413086,0.06221652030944824,0.6337909698486328,0.6342689990997314,9.73959861239681
frame9.jpg,0,,0.07305264472961426,0.07310628890991211,0.7068436145782471,0.7073752880096436,9.73959861239681
frame10.jpg,0,,0.0668187141418457,0.06688141822814941,0.7736623287200928,0.774256706237793,9.73959861239681
frame11.jpg,0,,0.07981014251708984,0.07986140251159668,0.8534724712371826,0.8541181087493896,9.73959861239681
frame12.jpg,0,,0.06154799461364746,0.06160163879394531,0.9150204658508301,0.915719747543335,9.73959861239681
frame13.jpg,0,,0.06885004043579102,0.06890678405761719,0.9838705062866211,0.9846265316009521,9.73959861239681
frame14.jpg,1,"name:rect,x: 640 ,y: 322,width: 78, height: 203",0.0671231746673584,0.06743597984313965,1.0509936809539795,1.0520625114440918,9.73959861239681
