#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.087218523,0.0872955322,0.087218523,0.0872955322,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,0.9979108635,0.9951388889
frame1.jpg,0,,0.1669340134,0.1670026779,0.2541525364,0.2542982101,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame2.jpg,0,,0.1242408752,0.1243104935,0.3783934116,0.3786087036,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame3.jpg,0,,0.1354651451,0.1355438232,0.5138585567,0.5141525269,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame4.jpg,0,,0.1369540691,0.1370277405,0.6508126259,0.6511802673,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame5.jpg,0,,0.0941705704,0.094247818,0.7449831963,0.7454280853,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame6.jpg,0,,0.1065986156,0.1066553593,0.8515818119,0.8520834446,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame7.jpg,0,,0.1423733234,0.1424367428,0.9939551353,0.9945201874,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame8.jpg,0,,0.1183559895,0.1184368134,1.1123111248,1.1129570007,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame9.jpg,0,,0.1728093624,0.1728742123,1.2851204872,1.285831213,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame10.jpg,0,,0.1290824413,0.1291418076,1.4142029285,1.4149730206,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame11.jpg,0,,0.1387877464,0.1388556957,1.552990675,1.5538287163,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame12.jpg,0,,0.1478238106,0.1479027271,1.7008144855,1.7017314434,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame13.jpg,0,,0.0957846642,0.0958561897,1.7965991497,1.7975876331,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame14.jpg,0,,0.0968976021,0.0969598293,1.8934967518,1.8945474625,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame15.jpg,0,,0.0799880028,0.0800464153,1.9734847546,1.9745938778,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame16.jpg,0,,0.0972561836,0.0973322392,2.0707409382,2.0719261169,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame17.jpg,0,,0.0855517387,0.0856046677,2.1562926769,2.1575307846,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame18.jpg,0,,0.1006093025,0.1006634235,2.2569019794,2.2581942081,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame19.jpg,0,,0.0807728767,0.0808279514,2.3376748562,2.3390221596,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame20.jpg,0,,0.1015737057,0.1016318798,2.4392485619,2.4406540394,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame21.jpg,0,,0.0783820152,0.0784432888,2.5176305771,2.5190973282,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame22.jpg,0,,0.0894591808,0.0895216465,2.6070897579,2.6086189747,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame23.jpg,0,,0.0884261131,0.0885052681,2.695515871,2.6971242428,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame24.jpg,0,,0.0999610424,0.1000561714,2.7954769135,2.7971804142,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
frame25.jpg,0,,0.1153924465,0.1154549122,2.91086936,2.9126353264,8.2681932759,76.2596301364,0.6990243902,0.0034146341,0.0014634146,1433,3,7,,,
