#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS
frame0.jpg,0,,0.0872185230255127,0.0872955322265625,0.0872185230255127,0.0872955322265625,8.268193275875223
frame1.jpg,0,,0.16693401336669922,0.16700267791748047,0.2541525363922119,0.25429821014404297,8.268193275875223
frame2.jpg,0,,0.12424087524414062,0.12431049346923828,0.37839341163635254,0.37860870361328125,8.268193275875223
frame3.jpg,0,,0.13546514511108398,0.1355438232421875,0.5138585567474365,0.5141525268554688,8.268193275875223
frame4.jpg,0,,0.13695406913757324,0.13702774047851562,0.6508126258850098,0.6511802673339844,8.268193275875223
frame5.jpg,0,,0.09417057037353516,0.09424781799316406,0.7449831962585449,0.7454280853271484,8.268193275875223
frame6.jpg,0,,0.1065986156463623,0.10665535926818848,0.8515818119049072,0.8520834445953369,8.268193275875223
frame7.jpg,0,,0.14237332344055176,0.14243674278259277,0.993955135345459,0.9945201873779297,8.268193275875223
frame8.jpg,0,,0.11835598945617676,0.11843681335449219,1.1123111248016357,1.1129570007324219,8.268193275875223
frame9.jpg,0,,0.17280936241149902,0.17287421226501465,1.2851204872131348,1.2858312129974365,8.268193275875223
frame10.jpg,0,,0.12908244132995605,0.12914180755615234,1.4142029285430908,1.4149730205535889,8.268193275875223
frame11.jpg,0,,0.13878774642944336,0.1388556957244873,1.5529906749725342,1.5538287162780762,8.268193275875223
frame12.jpg,0,,0.14782381057739258,0.1479027271270752,1.7008144855499268,1.7017314434051514,8.268193275875223
frame13.jpg,0,,0.09578466415405273,0.0958561897277832,1.7965991497039795,1.7975876331329346,8.268193275875223
frame14.jpg,0,,0.09689760208129883,0.09695982933044434,1.8934967517852783,1.894547462463379,8.268193275875223
frame15.jpg,0,,0.07998800277709961,0.08004641532897949,1.973484754562378,1.9745938777923584,8.268193275875223
frame16.jpg,0,,0.09725618362426758,0.09733223915100098,2.0707409381866455,2.0719261169433594,8.268193275875223
frame17.jpg,0,,0.08555173873901367,0.08560466766357422,2.156292676925659,2.1575307846069336,8.268193275875223
frame18.jpg,0,,0.10060930252075195,0.10066342353820801,2.256901979446411,2.2581942081451416,8.268193275875223
frame19.jpg,0,,0.08077287673950195,0.08082795143127441,2.337674856185913,2.339022159576416,8.268193275875223
frame20.jpg,0,,0.10157370567321777,0.10163187980651855,2.439248561859131,2.4406540393829346,8.268193275875223
frame21.jpg,0,,0.07838201522827148,0.07844328880310059,2.5176305770874023,2.519097328186035,8.268193275875223
frame22.jpg,0,,0.08945918083190918,0.08952164649963379,2.6070897579193115,2.608618974685669,8.268193275875223
frame23.jpg,0,,0.08842611312866211,0.08850526809692383,2.6955158710479736,2.6971242427825928,8.268193275875223
frame24.jpg,0,,0.0999610424041748,0.10005617141723633,2.7954769134521484,2.797180414199829,8.268193275875223
frame25.jpg,0,,0.11539244651794434,0.11545491218566895,2.9108693599700928,2.912635326385498,8.268193275875223
frame26.jpg,0,,0.09579610824584961,0.09587550163269043,3.0066654682159424,3.0085108280181885,8.268193275875223
frame27.jpg,0,,0.1415572166442871,0.1416335105895996,3.1482226848602295,3.150144338607788,8.268193275875223
frame28.jpg,0,,0.1347951889038086,0.13485050201416016,3.283017873764038,3.2849948406219482,8.268193275875223
frame29.jpg,0,,0.12595510482788086,0.1260387897491455,3.408972978591919,3.4110336303710938,8.268193275875223
frame30.jpg,0,,0.12266898155212402,0.12275266647338867,3.531641960144043,3.5337862968444824,8.268193275875223
frame31.jpg,0,,0.1081690788269043,0.10823941230773926,3.6398110389709473,3.6420257091522217,8.268193275875223
frame32.jpg,0,,0.11924600601196289,0.11932635307312012,3.75905704498291,3.761352062225342,8.268193275875223
frame33.jpg,0,,0.1370711326599121,0.13712668418884277,3.8961281776428223,3.8984787464141846,8.268193275875223
frame34.jpg,0,,0.12317943572998047,0.12324714660644531,4.019307613372803,4.02172589302063,8.268193275875223
frame35.jpg,0,,0.1259169578552246,0.1259901523590088,4.145224571228027,4.147716045379639,8.268193275875223
frame36.jpg,0,,0.12662601470947266,0.12669658660888672,4.2718505859375,4.274412631988525,8.268193275875223
frame37.jpg,0,,0.11063170433044434,0.11070370674133301,4.382482290267944,4.385116338729858,8.268193275875223
frame38.jpg,0,,0.11998200416564941,0.12149238586425781,4.502464294433594,4.506608724594116,8.268193275875223
frame39.jpg,0,,0.08626723289489746,0.08632898330688477,4.588731527328491,4.592937707901001,8.268193275875223
frame40.jpg,0,,0.10070586204528809,0.10076379776000977,4.689437389373779,4.693701505661011,8.268193275875223
frame41.jpg,0,,0.07648181915283203,0.07656383514404297,4.765919208526611,4.770265340805054,8.268193275875223
frame42.jpg,0,,0.10845637321472168,0.10851407051086426,4.874375581741333,4.878779411315918,8.268193275875223
frame43.jpg,0,,0.0903475284576416,0.0904083251953125,4.964723110198975,4.9691877365112305,8.268193275875223
frame44.jpg,0,,0.11226391792297363,0.11232376098632812,5.076987028121948,5.081511497497559,8.268193275875223
frame45.jpg,0,,0.07903027534484863,0.07908272743225098,5.156017303466797,5.16059422492981,8.268193275875223
frame46.jpg,0,,0.10313820838928223,0.10320091247558594,5.259155511856079,5.2637951374053955,8.268193275875223
frame47.jpg,0,,0.08724045753479004,0.08730101585388184,5.346395969390869,5.351096153259277,8.268193275875223
frame48.jpg,0,,0.1017141342163086,0.10180068016052246,5.448110103607178,5.4528968334198,8.268193275875223
frame49.jpg,0,,0.08470392227172852,0.08475399017333984,5.532814025878906,5.53765082359314,8.268193275875223
frame50.jpg,0,,0.11216950416564941,0.11222410202026367,5.644983530044556,5.649874925613403,8.268193275875223
frame51.jpg,0,,0.08649659156799316,0.08655166625976562,5.731480121612549,5.736426591873169,8.268193275875223
frame52.jpg,0,,0.10200190544128418,0.10206055641174316,5.833482027053833,5.838487148284912,8.268193275875223
frame53.jpg,0,,0.09265875816345215,0.09271597862243652,5.926140785217285,5.931203126907349,8.268193275875223
frame54.jpg,0,,0.10651278495788574,0.10657787322998047,6.032653570175171,6.037781000137329,8.268193275875223
frame55.jpg,0,,0.07881307601928711,0.07886934280395508,6.111466646194458,6.116650342941284,8.268193275875223
frame56.jpg,0,,0.10057282447814941,0.10063767433166504,6.212039470672607,6.217288017272949,8.268193275875223
frame57.jpg,0,,0.07893157005310059,0.07899165153503418,6.290971040725708,6.296279668807983,8.268193275875223
frame58.jpg,0,,0.09292411804199219,0.09298276901245117,6.3838951587677,6.389262437820435,8.268193275875223
frame59.jpg,0,,0.09243083000183105,0.09248661994934082,6.476325988769531,6.481749057769775,8.268193275875223
frame60.jpg,0,,0.14349913597106934,0.14355707168579102,6.619825124740601,6.625306129455566,8.268193275875223
frame61.jpg,0,,0.07671070098876953,0.0767667293548584,6.69653582572937,6.702072858810425,8.268193275875223
frame62.jpg,0,,0.13836073875427246,0.13843441009521484,6.834896564483643,6.84050726890564,8.268193275875223
frame63.jpg,0,,0.14642882347106934,0.14649748802185059,6.981325387954712,6.98700475692749,8.268193275875223
frame64.jpg,0,,0.11505770683288574,0.11513042449951172,7.096383094787598,7.102135181427002,8.268193275875223
frame65.jpg,0,,0.13864564895629883,0.13872838020324707,7.2350287437438965,7.240863561630249,8.268193275875223
frame66.jpg,0,,0.12835931777954102,0.12842535972595215,7.3633880615234375,7.369288921356201,8.268193275875223
frame67.jpg,0,,0.12059211730957031,0.12066054344177246,7.483980178833008,7.489949464797974,8.268193275875223
frame68.jpg,0,,0.14013957977294922,0.14021039009094238,7.624119758605957,7.630159854888916,8.268193275875223
frame69.jpg,0,,0.18131160736083984,0.1813976764678955,7.805431365966797,7.8115575313568115,8.268193275875223
frame70.jpg,0,,0.17071056365966797,0.17079591751098633,7.976141929626465,7.982353448867798,8.268193275875223
frame71.jpg,0,,0.17681241035461426,0.1768651008605957,8.152954339981079,8.159218549728394,8.268193275875223
frame72.jpg,0,,0.14620041847229004,0.14627599716186523,8.29915475845337,8.305494546890259,8.268193275875223
frame73.jpg,0,,0.15691542625427246,0.15696930885314941,8.456070184707642,8.462463855743408,8.268193275875223
frame74.jpg,0,,0.1556715965270996,0.15574860572814941,8.611741781234741,8.618212461471558,8.268193275875223
frame75.jpg,0,,0.16859793663024902,0.16865754127502441,8.78033971786499,8.786870002746582,8.268193275875223
frame76.jpg,0,,0.1792306900024414,0.17929458618164062,8.959570407867432,8.966164588928223,8.268193275875223
frame77.jpg,0,,0.16152405738830566,0.16159701347351074,9.121094465255737,9.127761602401733,8.268193275875223
frame78.jpg,0,,0.16720294952392578,0.16726899147033691,9.288297414779663,9.29503059387207,8.268193275875223
frame79.jpg,0,,0.1943347454071045,0.19439148902893066,9.482632160186768,9.489422082901001,8.268193275875223
frame80.jpg,0,,0.17609071731567383,0.1761472225189209,9.658722877502441,9.665569305419922,8.268193275875223
frame81.jpg,0,,0.13793516159057617,0.1379842758178711,9.796658039093018,9.803553581237793,8.268193275875223
frame82.jpg,0,,0.16150212287902832,0.16157054901123047,9.958160161972046,9.965124130249023,8.268193275875223
frame83.jpg,0,,0.15582942962646484,0.15589094161987305,10.11398959159851,10.121015071868896,8.268193275875223
frame84.jpg,0,,0.146775484085083,0.14682960510253906,10.260765075683594,10.267844676971436,8.268193275875223
frame85.jpg,0,,0.13932228088378906,0.139387845993042,10.400087356567383,10.407232522964478,8.268193275875223
frame86.jpg,0,,0.1378319263458252,0.13788175582885742,10.537919282913208,10.545114278793335,8.268193275875223
frame87.jpg,0,,0.16306233406066895,0.16311430931091309,10.700981616973877,10.708228588104248,8.268193275875223
frame88.jpg,0,,0.1516246795654297,0.15167570114135742,10.852606296539307,10.859904289245605,8.268193275875223
frame89.jpg,0,,0.1496868133544922,0.14977622032165527,11.002293109893799,11.00968050956726,8.268193275875223
frame90.jpg,0,,0.14728212356567383,0.14735627174377441,11.149575233459473,11.157036781311035,8.268193275875223
frame91.jpg,0,,0.1471705436706543,0.14725494384765625,11.296745777130127,11.304291725158691,8.268193275875223
frame92.jpg,0,,0.1320350170135498,0.13211345672607422,11.428780794143677,11.436405181884766,8.268193275875223
frame93.jpg,0,,0.13890433311462402,0.13895869255065918,11.5676851272583,11.575363874435425,8.268193275875223
frame94.jpg,0,,0.136613130569458,0.13666224479675293,11.704298257827759,11.712026119232178,8.268193275875223
frame95.jpg,0,,0.14250588417053223,0.14258837699890137,11.846804141998291,11.854614496231079,8.268193275875223
frame96.jpg,0,,0.13961505889892578,0.13966679573059082,11.986419200897217,11.99428129196167,8.268193275875223
frame97.jpg,0,,0.14902877807617188,0.14908051490783691,12.135447978973389,12.143361806869507,8.268193275875223
frame98.jpg,0,,0.14690780639648438,0.14698290824890137,12.282355785369873,12.290344715118408,8.268193275875223
frame99.jpg,0,,0.14202475547790527,0.1421046257019043,12.424380540847778,12.432449340820312,8.268193275875223
frame100.jpg,0,,0.16009092330932617,0.16016650199890137,12.584471464157104,12.592615842819214,8.268193275875223
frame101.jpg,0,,0.1644132137298584,0.1644749641418457,12.748884677886963,12.75709080696106,8.268193275875223
frame102.jpg,0,,0.16352152824401855,0.1636037826538086,12.912406206130981,12.920694589614868,8.268193275875223
frame103.jpg,0,,0.17611479759216309,0.17622160911560059,13.088521003723145,13.096916198730469,8.268193275875223
frame104.jpg,0,,0.1772167682647705,0.1772902011871338,13.265737771987915,13.274206399917603,8.268193275875223
frame105.jpg,0,,0.1814563274383545,0.18152165412902832,13.44719409942627,13.45572805404663,8.268193275875223
frame106.jpg,0,,0.15957975387573242,0.1596357822418213,13.606773853302002,13.615363836288452,8.268193275875223
frame107.jpg,0,,0.15652060508728027,0.1565718650817871,13.763294458389282,13.77193570137024,8.268193275875223
frame108.jpg,0,,0.15005087852478027,0.1501171588897705,13.913345336914062,13.92205286026001,8.268193275875223
frame109.jpg,0,,0.17855119705200195,0.17868733406066895,14.091896533966064,14.100740194320679,8.268193275875223
frame110.jpg,0,,0.18839001655578613,0.18846654891967773,14.28028655052185,14.289206743240356,8.268193275875223
frame111.jpg,0,,0.2055203914642334,0.20558667182922363,14.485806941986084,14.49479341506958,8.268193275875223
frame112.jpg,0,,0.2020711898803711,0.20214629173278809,14.687878131866455,14.696939706802368,8.268193275875223
