#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.3505759239,0.3506305218,0.3505759239,0.3506305218,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,0.9931412894,0.5543644717
frame1.jpg,0,,0.3555545807,0.3556191921,0.7061305046,0.7062497139,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame2.jpg,0,,0.3551700115,0.3552308083,1.0613005161,1.0614805222,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame3.jpg,0,,0.3168954849,0.3169586658,1.3781960011,1.378439188,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame4.jpg,0,,0.3281226158,0.3281774521,1.7063186169,1.7066166401,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame5.jpg,0,,0.3251686096,0.3252279758,2.0314872265,2.0318446159,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame6.jpg,0,,0.310716629,0.3107769489,2.3422038555,2.3426215649,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame7.jpg,0,,0.3414857388,0.3434412479,2.6836895943,2.6860628128,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame8.jpg,0,,0.4018511772,0.4019169807,3.0855407715,3.0879797935,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame9.jpg,0,,0.2984340191,0.2984981537,3.3839747906,3.3864779472,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame10.jpg,0,,0.3137357235,0.3138084412,3.6977105141,3.7002863884,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame11.jpg,0,,0.3049755096,0.3050334454,4.0026860237,4.0053198338,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame12.jpg,0,,0.3125729561,0.3126313686,4.3152589798,4.3179512024,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame13.jpg,1,"name:rect,x: 644 ,y: 332,width: 74, height: 176",0.3091580868,0.3094074726,4.6244170666,4.627358675,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame14.jpg,1,"name:rect,x: 644 ,y: 329,width: 74, height: 174",0.3503735065,0.3506031036,4.9747905731,4.9779617786,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame15.jpg,1,"name:rect,x: 644 ,y: 325,width: 74, height: 183",0.3277626038,0.3280045986,5.3025531769,5.3059663773,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame16.jpg,1,"name:rect,x: 643 ,y: 322,width: 76, height: 179",0.334189415,0.3344271183,5.6367425919,5.6403934956,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame17.jpg,1,"name:rect,x: 645 ,y: 316,width: 73, height: 174",0.3462159634,0.3465430737,5.9829585552,5.9869365692,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame18.jpg,1,"name:rect,x: 639 ,y: 314,width: 79, height: 171",0.336499691,0.3367478848,6.3194582462,6.323684454,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame19.jpg,1,"name:rect,x: 633 ,y: 311,width: 85, height: 172",0.3356771469,0.3359453678,6.6551353931,6.6596298218,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame20.jpg,1,"name:rect,x: 596 ,y: 315,width: 90, height: 169",0.5839753151,0.5843975544,7.2391107082,7.2440273762,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame21.jpg,1,"name:rect,x: 589 ,y: 311,width: 92, height: 175",0.4256331921,0.4259166718,7.6647439003,7.6699440479,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame22.jpg,1,"name:rect,x: 586 ,y: 307,width: 90, height: 176",0.4145591259,0.4148700237,8.0793030262,8.0848140717,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame23.jpg,1,"name:rect,x: 578 ,y: 306,width: 95, height: 175",0.4040467739,0.4043283463,8.4833498001,8.4891424179,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame24.jpg,1,"name:rect,x: 575 ,y: 304,width: 89, height: 178",0.4137504101,0.4140248299,8.8971002102,8.9031672478,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame25.jpg,1,"name:rect,x: 598 ,y: 301,width: 89, height: 173",0.4727940559,0.473072052,9.3698942661,9.3762392998,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
frame26.jpg,1,"name:rect,x: 597 ,y: 299,width: 86, height: 174",0.4200644493,0.4203269482,9.7899587154,9.7965662479,1.5630100265,36.5976457981,1.448,1.164,0.01,1448,10,1164,,,
