#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.0761618614,0.0762162209,0.0761618614,0.0762162209,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,0.9951456311,0.9965277778
frame1.jpg,0,,0.1300725937,0.1301259995,0.2062344551,0.2063422203,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame2.jpg,0,,0.0853366852,0.0853950977,0.2915711403,0.291737318,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame3.jpg,0,,0.0903656483,0.0904209614,0.3819367886,0.3821582794,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame4.jpg,0,,0.0744490623,0.0745029449,0.4563858509,0.4566612244,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame5.jpg,0,,0.0895776749,0.0896503925,0.5459635258,0.5463116169,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame6.jpg,0,,0.0793230534,0.0793914795,0.6252865791,0.6257030964,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame7.jpg,0,,0.0906610489,0.0907177925,0.715947628,0.7164208889,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame8.jpg,0,,0.0767979622,0.0768549442,0.7927455902,0.7932758331,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame9.jpg,0,,0.0981788635,0.0982351303,0.8909244537,0.8915109634,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame10.jpg,0,,0.07447505,0.0745329857,0.9653995037,0.9660439491,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame11.jpg,0,,0.0906648636,0.0907189846,1.0560643673,1.0567629337,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame12.jpg,0,,0.0786533356,0.0787072182,1.1347177029,1.1354701519,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame13.jpg,0,,0.0974836349,0.0975446701,1.2322013378,1.233014822,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame14.jpg,0,,0.0739424229,0.0740065575,1.3061437607,1.3070213795,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame15.jpg,0,,0.0909698009,0.0910298824,1.3971135616,1.3980512619,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame16.jpg,0,,0.0800323486,0.0800893307,1.4771459103,1.4781405926,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame17.jpg,0,,0.0946996212,0.0947537422,1.5718455315,1.5728943348,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame18.jpg,0,,0.0824890137,0.0825438499,1.6543345451,1.6554381847,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame19.jpg,0,,0.1021223068,0.1021795273,1.756456852,1.757617712,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame20.jpg,0,,0.0789189339,0.0789821148,1.8353757858,1.8365998268,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame21.jpg,0,,0.0924067497,0.0924656391,1.9277825356,1.9290654659,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame22.jpg,0,,0.0821311474,0.0821869373,2.0099136829,2.0112524033,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame23.jpg,0,,0.0908534527,0.0909175873,2.1007671356,2.1021699905,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame24.jpg,0,,0.075984478,0.0760648251,2.1767516136,2.1782348156,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame25.jpg,0,,0.1187283993,0.1187860966,2.2954800129,2.2970209122,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame26.jpg,0,,0.0832853317,0.0833590031,2.3787653446,2.3803799152,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame27.jpg,0,,0.0904452801,0.0905008316,2.4692106247,2.4708807468,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame28.jpg,0,,0.0814273357,0.0814878941,2.5506379604,2.5523686409,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame29.jpg,0,,0.0906090736,0.0906715393,2.6412470341,2.6430401802,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame30.jpg,0,,0.0774788857,0.0775518417,2.7187259197,2.7205920219,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame31.jpg,0,,0.0948264599,0.0948879719,2.8135523796,2.8154799938,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame32.jpg,0,,0.0780518055,0.078114748,2.8916041851,2.8935947418,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame33.jpg,0,,0.0947561264,0.0948314667,2.9863603115,2.9884262085,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame34.jpg,0,,0.0793874264,0.0794394016,3.0657477379,3.0678656101,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame35.jpg,0,,0.091555357,0.0916187763,3.1573030949,3.1594843864,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame36.jpg,0,,0.0798137188,0.0798783302,3.2371168137,3.2393627167,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame37.jpg,0,,0.0977427959,0.0978028774,3.3348596096,3.3371655941,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame38.jpg,0,,0.0744359493,0.0744972229,3.4092955589,3.411662817,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame39.jpg,0,,0.0922613144,0.0923161507,3.5015568733,3.5039789677,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame40.jpg,0,,0.0745201111,0.0745785236,3.5760769844,3.5785574913,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame41.jpg,0,,0.0953183174,0.0953805447,3.6713953018,3.673938036,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame42.jpg,0,,0.0745668411,0.0746219158,3.7459621429,3.7485599518,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame43.jpg,0,,0.097820282,0.0978775024,3.8437824249,3.8464374542,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
frame44.jpg,0,,0.0876026154,0.0876665115,3.9313850403,3.9341039658,8.8603010187,76.1711792802,0.7,0.0024390244,0.0034146341,1435,7,5,,,
