#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.3895897865,0.3896560669,0.3895897865,0.3896560669,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,0.996243426,0.5076569678
frame1.jpg,0,,0.3716390133,0.3717160225,0.7612287998,0.7613720894,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame2.jpg,0,,0.3231885433,0.32325387,1.0844173431,1.0846259594,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame3.jpg,0,,0.3183774948,0.3184432983,1.402794838,1.4030692577,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame4.jpg,0,,0.3204734325,0.3205382824,1.7232682705,1.7236075401,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame5.jpg,0,,0.4065115452,0.406696558,2.1297798157,2.1303040981,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame6.jpg,0,,0.3345930576,0.3346560001,2.4643728733,2.4649600983,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame7.jpg,0,,0.3346180916,0.3346767426,2.7989909649,2.7996368408,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame8.jpg,0,,0.3598034382,0.3598604202,3.1587944031,3.159497261,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame9.jpg,0,,0.3637285233,0.3638176918,3.5225229263,3.5233149529,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame10.jpg,0,,0.3579890728,0.3580422401,3.8805119991,3.881357193,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame11.jpg,0,,0.3954436779,0.3955233097,4.275955677,4.2768805027,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
frame12.jpg,0,,0.3339891434,0.3340508938,4.6099448204,4.6109313965,1.7702971742,33.5335850704,1.326,1.286,0.005,1326,5,1286,,,
