#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%)
frame0.jpg,0,,0.08408904075622559,0.08414602279663086,0.08408904075622559,0.08414602279663086,9.806569626145178,100,33.01022162841536
frame1.jpg,0,,0.08279991149902344,0.08285021781921387,0.16688895225524902,0.16699624061584473,9.806569626145178,100,33.01022162841536
frame2.jpg,0,,0.06862711906433105,0.06867647171020508,0.23551607131958008,0.2356727123260498,9.806569626145178,100,33.01022162841536
frame3.jpg,0,,0.08023548126220703,0.08028364181518555,0.3157515525817871,0.31595635414123535,9.806569626145178,100,33.01022162841536
frame4.jpg,0,,0.06822514533996582,0.06827259063720703,0.38397669792175293,0.3842289447784424,9.806569626145178,100,33.01022162841536
frame5.jpg,0,,0.07982921600341797,0.07987618446350098,0.4638059139251709,0.46410512924194336,9.806569626145178,100,33.01022162841536
frame6.jpg,0,,0.06998968124389648,0.07003974914550781,0.5337955951690674,0.5341448783874512,9.806569626145178,100,33.01022162841536
frame7.jpg,0,,0.08220624923706055,0.08225798606872559,0.6160018444061279,0.6164028644561768,9.806569626145178,100,33.01022162841536
frame8.jpg,0,,0.07200193405151367,0.07205367088317871,0.6880037784576416,0.6884565353393555,9.806569626145178,100,33.01022162841536
frame9.jpg,0,,0.08261275291442871,0.08266115188598633,0.7706165313720703,0.7711176872253418,9.806569626145178,100,33.01022162841536
frame10.jpg,0,,0.07618904113769531,0.07623696327209473,0.8468055725097656,0.8473546504974365,9.806569626145178,100,33.01022162841536
frame11.jpg,0,,0.08997631072998047,0.09002685546875,0.9367818832397461,0.9373815059661865,9.806569626145178,100,33.01022162841536
frame12.jpg,0,,0.0869896411895752,0.08705544471740723,1.0237715244293213,1.0244369506835938,9.806569626145178,100,33.01022162841536
frame13.jpg,0,,0.08978486061096191,0.0898430347442627,1.1135563850402832,1.1142799854278564,9.806569626145178,100,33.01022162841536
frame14.jpg,0,,0.07833242416381836,0.07838702201843262,1.1918888092041016,1.192667007446289,9.806569626145178,100,33.01022162841536
frame15.jpg,0,,0.0878143310546875,0.08786511421203613,1.279703140258789,1.2805321216583252,9.806569626145178,100,33.01022162841536
frame16.jpg,0,,0.07179975509643555,0.07184982299804688,1.3515028953552246,1.352381944656372,9.806569626145178,100,33.01022162841536
frame17.jpg,0,,0.09428524971008301,0.09435534477233887,1.4457881450653076,1.446737289428711,9.806569626145178,100,33.01022162841536
frame18.jpg,0,,0.09043097496032715,0.09049153327941895,1.5362191200256348,1.5372288227081299,9.806569626145178,100,33.01022162841536
frame19.jpg,0,,0.10270333290100098,0.10275840759277344,1.6389224529266357,1.6399872303009033,9.806569626145178,100,33.01022162841536
frame20.jpg,0,,0.08618021011352539,0.08622860908508301,1.7251026630401611,1.7262158393859863,9.806569626145178,100,33.01022162841536
frame21.jpg,0,,0.10223603248596191,0.10230112075805664,1.827338695526123,1.828516960144043,9.806569626145178,100,33.01022162841536
frame22.jpg,0,,0.10063314437866211,0.1007072925567627,1.9279718399047852,1.9292242527008057,9.806569626145178,100,33.01022162841536
frame23.jpg,0,,0.13954997062683105,0.13960599899291992,2.067521810531616,2.0688302516937256,9.806569626145178,100,33.01022162841536
frame24.jpg,0,,0.094024658203125,0.09407782554626465,2.161546468734741,2.1629080772399902,9.806569626145178,100,33.01022162841536
frame25.jpg,0,,0.09077119827270508,0.0908210277557373,2.2523176670074463,2.2537291049957275,9.806569626145178,100,33.01022162841536
frame26.jpg,0,,0.07237720489501953,0.07244110107421875,2.324694871902466,2.3261702060699463,9.806569626145178,100,33.01022162841536
frame27.jpg,0,,0.08487653732299805,0.0849294662475586,2.409571409225464,2.411099672317505,9.806569626145178,100,33.01022162841536
frame28.jpg,0,,0.07579541206359863,0.07584714889526367,2.4853668212890625,2.4869468212127686,9.806569626145178,100,33.01022162841536
frame29.jpg,0,,0.07992672920227051,0.07998085021972656,2.565293550491333,2.566927671432495,9.806569626145178,100,33.01022162841536
frame30.jpg,0,,0.07442164421081543,0.07447242736816406,2.6397151947021484,2.641400098800659,9.806569626145178,100,33.01022162841536
frame31.jpg,0,,0.08522844314575195,0.08528661727905273,2.7249436378479004,2.726686716079712,9.806569626145178,100,33.01022162841536
frame32.jpg,0,,0.07336926460266113,0.07342290878295898,2.7983129024505615,2.800109624862671,9.806569626145178,100,33.01022162841536
frame33.jpg,0,,0.09109854698181152,0.09115147590637207,2.889411449432373,2.891261100769043,9.806569626145178,100,33.01022162841536
frame34.jpg,0,,0.07630419731140137,0.07638669013977051,2.9657156467437744,2.9676477909088135,9.806569626145178,100,33.01022162841536
frame35.jpg,0,,0.08460474014282227,0.0846560001373291,3.0503203868865967,3.0523037910461426,9.806569626145178,100,33.01022162841536
frame36.jpg,0,,0.07717657089233398,0.07723331451416016,3.1274969577789307,3.1295371055603027,9.806569626145178,100,33.01022162841536
frame37.jpg,0,,0.0963134765625,0.09637570381164551,3.2238104343414307,3.2259128093719482,9.806569626145178,100,33.01022162841536
frame38.jpg,0,,0.07465147972106934,0.07470083236694336,3.2984619140625,3.3006136417388916,9.806569626145178,100,33.01022162841536
frame39.jpg,0,,0.08426308631896973,0.08431196212768555,3.3827250003814697,3.384925603866577,9.806569626145178,100,33.01022162841536
frame40.jpg,0,,0.07330441474914551,0.07335758209228516,3.4560294151306152,3.4582831859588623,9.806569626145178,100,33.01022162841536
frame41.jpg,0,,0.08344721794128418,0.08350396156311035,3.5394766330718994,3.5417871475219727,9.806569626145178,100,33.01022162841536
frame42.jpg,0,,0.07793879508972168,0.07799124717712402,3.617415428161621,3.6197783946990967,9.806569626145178,100,33.01022162841536
frame43.jpg,0,,0.08893489837646484,0.08898520469665527,3.706350326538086,3.708763599395752,9.806569626145178,100,33.01022162841536
frame44.jpg,0,,0.07845306396484375,0.0785074234008789,3.7848033905029297,3.787271022796631,9.806569626145178,100,33.01022162841536
frame45.jpg,0,,0.09023594856262207,0.0902869701385498,3.8750393390655518,3.8775579929351807,9.806569626145178,100,33.01022162841536
frame46.jpg,0,,0.07516312599182129,0.07523226737976074,3.950202465057373,3.9527902603149414,9.806569626145178,100,33.01022162841536
frame47.jpg,0,,0.08942961692810059,0.08948421478271484,4.039632081985474,4.042274475097656,9.806569626145178,100,33.01022162841536
frame48.jpg,0,,0.09764575958251953,0.09770059585571289,4.137277841567993,4.139975070953369,9.806569626145178,100,33.01022162841536
frame49.jpg,0,,0.10143828392028809,0.10149121284484863,4.238716125488281,4.241466283798218,9.806569626145178,100,33.01022162841536
frame50.jpg,0,,0.07728052139282227,0.07733583450317383,4.3159966468811035,4.318802118301392,9.806569626145178,100,33.01022162841536
frame51.jpg,0,,0.08523154258728027,0.08528780937194824,4.401228189468384,4.40408992767334,9.806569626145178,100,33.01022162841536
frame52.jpg,0,,0.07345414161682129,0.07350993156433105,4.474682331085205,4.477599859237671,9.806569626145178,100,33.01022162841536
frame53.jpg,0,,0.08873915672302246,0.0887918472290039,4.5634214878082275,4.566391706466675,9.806569626145178,100,33.01022162841536
frame54.jpg,0,,0.07787656784057617,0.07793378829956055,4.641298055648804,4.644325494766235,9.806569626145178,100,33.01022162841536
frame55.jpg,0,,0.08862042427062988,0.08868026733398438,4.729918479919434,4.73300576210022,9.806569626145178,100,33.01022162841536
frame56.jpg,0,,0.07542157173156738,0.07547688484191895,4.805340051651001,4.808482646942139,9.806569626145178,100,33.01022162841536
frame57.jpg,0,,0.08716106414794922,0.08721303939819336,4.89250111579895,4.895695686340332,9.806569626145178,100,33.01022162841536
frame58.jpg,0,,0.0840764045715332,0.08413147926330566,4.976577520370483,4.979827165603638,9.806569626145178,100,33.01022162841536
frame59.jpg,0,,0.09689688682556152,0.09695243835449219,5.073474407196045,5.07677960395813,9.806569626145178,100,33.01022162841536
frame60.jpg,0,,0.08350968360900879,0.08356595039367676,5.156984090805054,5.160345554351807,9.806569626145178,100,33.01022162841536
frame61.jpg,0,,0.10583877563476562,0.10589075088500977,5.262822866439819,5.266236305236816,9.806569626145178,100,33.01022162841536
frame62.jpg,0,,0.08518218994140625,0.08523726463317871,5.348005056381226,5.351473569869995,9.806569626145178,100,33.01022162841536
frame63.jpg,0,,0.0986490249633789,0.09870195388793945,5.4466540813446045,5.450175523757935,9.806569626145178,100,33.01022162841536
frame64.jpg,0,,0.08346724510192871,0.08352279663085938,5.530121326446533,5.533698320388794,9.806569626145178,100,33.01022162841536
frame65.jpg,0,,0.09752345085144043,0.09757804870605469,5.627644777297974,5.631276369094849,9.806569626145178,100,33.01022162841536
frame66.jpg,0,,0.08831048011779785,0.0883646011352539,5.7159552574157715,5.7196409702301025,9.806569626145178,100,33.01022162841536
frame67.jpg,0,,0.10189199447631836,0.10194826126098633,5.81784725189209,5.821589231491089,9.806569626145178,100,33.01022162841536
frame68.jpg,0,,0.09180164337158203,0.0918581485748291,5.909648895263672,5.913447380065918,9.806569626145178,100,33.01022162841536
frame69.jpg,0,,0.09909677505493164,0.09915399551391602,6.0087456703186035,6.012601375579834,9.806569626145178,100,33.01022162841536
frame70.jpg,0,,0.08603119850158691,0.08608436584472656,6.09477686882019,6.0986857414245605,9.806569626145178,100,33.01022162841536
frame71.jpg,0,,0.09595799446105957,0.09601187705993652,6.19073486328125,6.194697618484497,9.806569626145178,100,33.01022162841536
frame72.jpg,0,,0.0834808349609375,0.08353424072265625,6.2742156982421875,6.278231859207153,9.806569626145178,100,33.01022162841536
frame73.jpg,0,,0.0968468189239502,0.09690022468566895,6.371062517166138,6.375132083892822,9.806569626145178,100,33.01022162841536
frame74.jpg,0,,0.08257722854614258,0.08263230323791504,6.45363974571228,6.457764387130737,9.806569626145178,100,33.01022162841536
frame75.jpg,0,,0.09447503089904785,0.09453153610229492,6.548114776611328,6.552295923233032,9.806569626145178,100,33.01022162841536
frame76.jpg,0,,0.08354616165161133,0.08359909057617188,6.6316609382629395,6.635895013809204,9.806569626145178,100,33.01022162841536
frame77.jpg,0,,0.1011049747467041,0.10116004943847656,6.7327659130096436,6.737055063247681,9.806569626145178,100,33.01022162841536
frame78.jpg,0,,0.0840444564819336,0.08409762382507324,6.816810369491577,6.821152687072754,9.806569626145178,100,33.01022162841536
frame79.jpg,0,,0.10268521308898926,0.10273885726928711,6.919495582580566,6.923891544342041,9.806569626145178,100,33.01022162841536
frame80.jpg,0,,0.08776736259460449,0.08782124519348145,7.007262945175171,7.0117127895355225,9.806569626145178,100,33.01022162841536
frame81.jpg,0,,0.10028719902038574,0.10033941268920898,7.107550144195557,7.1120522022247314,9.806569626145178,100,33.01022162841536
frame82.jpg,0,,0.08730745315551758,0.08736181259155273,7.194857597351074,7.199414014816284,9.806569626145178,100,33.01022162841536
frame83.jpg,0,,0.09744644165039062,0.09750747680664062,7.292304039001465,7.296921491622925,9.806569626145178,100,33.01022162841536
frame84.jpg,0,,0.08571052551269531,0.08576393127441406,7.37801456451416,7.382685422897339,9.806569626145178,100,33.01022162841536
