#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%)
frame0.jpg,0,,0.08527922630310059,0.0853428840637207,0.08527922630310059,0.0853428840637207,10.961263654275678,100,81.1080196604028
frame1.jpg,0,,0.07243919372558594,0.07248830795288086,0.15771842002868652,0.15783119201660156,10.961263654275678,100,81.1080196604028
frame2.jpg,0,,0.06975531578063965,0.0698094367980957,0.22747373580932617,0.22764062881469727,10.961263654275678,100,81.1080196604028
frame3.jpg,0,,0.07367205619812012,0.07372140884399414,0.3011457920074463,0.3013620376586914,10.961263654275678,100,81.1080196604028
frame4.jpg,0,,0.06459164619445801,0.06464052200317383,0.3657374382019043,0.36600255966186523,10.961263654275678,100,81.1080196604028
frame5.jpg,0,,0.07268118858337402,0.07273650169372559,0.4384186267852783,0.4387390613555908,10.961263654275678,100,81.1080196604028
frame6.jpg,0,,0.0703883171081543,0.07043743133544922,0.5088069438934326,0.50917649269104,10.961263654275678,100,81.1080196604028
frame7.jpg,0,,0.07239484786987305,0.0724496841430664,0.5812017917633057,0.5816261768341064,10.961263654275678,100,81.1080196604028
frame8.jpg,0,,0.07045745849609375,0.07050800323486328,0.6516592502593994,0.6521341800689697,10.961263654275678,100,81.1080196604028
frame9.jpg,0,,0.07449531555175781,0.07455110549926758,0.7261545658111572,0.7266852855682373,10.961263654275678,100,81.1080196604028
frame10.jpg,0,,0.07523941993713379,0.07529377937316895,0.801393985748291,0.8019790649414062,10.961263654275678,100,81.1080196604028
frame11.jpg,0,,0.06583213806152344,0.06588363647460938,0.8672261238098145,0.8678627014160156,10.961263654275678,100,81.1080196604028
frame12.jpg,0,,0.07098555564880371,0.07103514671325684,0.9382116794586182,0.9388978481292725,10.961263654275678,100,81.1080196604028
frame13.jpg,0,,0.07335805892944336,0.0734097957611084,1.0115697383880615,1.0123076438903809,10.961263654275678,100,81.1080196604028
frame14.jpg,0,,0.06546545028686523,0.06551766395568848,1.0770351886749268,1.0778253078460693,10.961263654275678,100,81.1080196604028
frame15.jpg,0,,0.0725393295288086,0.07258963584899902,1.1495745182037354,1.1504149436950684,10.961263654275678,100,81.1080196604028
frame16.jpg,0,,0.06732726097106934,0.0673818588256836,1.2169017791748047,1.217796802520752,10.961263654275678,100,81.1080196604028
frame17.jpg,0,,0.07135868072509766,0.0714106559753418,1.2882604598999023,1.2892074584960938,10.961263654275678,100,81.1080196604028
frame18.jpg,0,,0.06894087791442871,0.06899714469909668,1.357201337814331,1.3582046031951904,10.961263654275678,100,81.1080196604028
frame19.jpg,0,,0.07387018203735352,0.07394123077392578,1.4310715198516846,1.4321458339691162,10.961263654275678,100,81.1080196604028
frame20.jpg,0,,0.0690155029296875,0.06907057762145996,1.500087022781372,1.5012164115905762,10.961263654275678,100,81.1080196604028
frame21.jpg,0,,0.0699913501739502,0.07004499435424805,1.5700783729553223,1.5712614059448242,10.961263654275678,100,81.1080196604028
frame22.jpg,0,,0.0694420337677002,0.06950020790100098,1.6395204067230225,1.6407616138458252,10.961263654275678,100,81.1080196604028
frame23.jpg,0,,0.07720613479614258,0.0772554874420166,1.716726541519165,1.7180171012878418,10.961263654275678,100,81.1080196604028
frame24.jpg,0,,0.07269668579101562,0.07275128364562988,1.7894232273101807,1.7907683849334717,10.961263654275678,100,81.1080196604028
frame25.jpg,0,,0.07489800453186035,0.0749518871307373,1.864321231842041,1.865720272064209,10.961263654275678,100,81.1080196604028
frame26.jpg,0,,0.06985926628112793,0.06992220878601074,1.934180498123169,1.9356424808502197,10.961263654275678,100,81.1080196604028
frame27.jpg,0,,0.07321715354919434,0.07326507568359375,2.0073976516723633,2.0089075565338135,10.961263654275678,100,81.1080196604028
frame28.jpg,0,,0.06709003448486328,0.06714487075805664,2.0744876861572266,2.07605242729187,10.961263654275678,100,81.1080196604028
frame29.jpg,0,,0.07278585433959961,0.07284188270568848,2.147273540496826,2.1488943099975586,10.961263654275678,100,81.1080196604028
frame30.jpg,0,,0.07091188430786133,0.07096195220947266,2.2181854248046875,2.2198562622070312,10.961263654275678,100,81.1080196604028
frame31.jpg,0,,0.07114934921264648,0.07120370864868164,2.289334774017334,2.291059970855713,10.961263654275678,100,81.1080196604028
frame32.jpg,0,,0.07057499885559082,0.0706331729888916,2.359909772872925,2.3616931438446045,10.961263654275678,100,81.1080196604028
frame33.jpg,0,,0.07343912124633789,0.07348871231079102,2.4333488941192627,2.4351818561553955,10.961263654275678,100,81.1080196604028
frame34.jpg,0,,0.06754589080810547,0.06759881973266602,2.500894784927368,2.5027806758880615,10.961263654275678,100,81.1080196604028
frame35.jpg,0,,0.07294201850891113,0.07299280166625977,2.5738368034362793,2.5757734775543213,10.961263654275678,100,81.1080196604028
frame36.jpg,0,,0.06741142272949219,0.06746673583984375,2.6412482261657715,2.643240213394165,10.961263654275678,100,81.1080196604028
frame37.jpg,0,,0.07414770126342773,0.07420158386230469,2.715395927429199,2.7174417972564697,10.961263654275678,100,81.1080196604028
frame38.jpg,0,,0.07230734825134277,0.07236051559448242,2.787703275680542,2.789802312850952,10.961263654275678,100,81.1080196604028
frame39.jpg,0,,0.07574796676635742,0.07581686973571777,2.8634512424468994,2.86561918258667,10.961263654275678,100,81.1080196604028
frame40.jpg,0,,0.07079577445983887,0.0708458423614502,2.9342470169067383,2.93646502494812,10.961263654275678,100,81.1080196604028
frame41.jpg,0,,0.0740511417388916,0.07410407066345215,3.00829815864563,3.0105690956115723,10.961263654275678,100,81.1080196604028
frame42.jpg,0,,0.06812357902526855,0.0681753158569336,3.0764217376708984,3.078744411468506,10.961263654275678,100,81.1080196604028
frame43.jpg,0,,0.0743563175201416,0.0744180679321289,3.15077805519104,3.1531624794006348,10.961263654275678,100,81.1080196604028
frame44.jpg,0,,0.08012747764587402,0.08018374443054199,3.230905532836914,3.2333462238311768,10.961263654275678,100,81.1080196604028
frame45.jpg,0,,0.07023954391479492,0.07029199600219727,3.301145076751709,3.303638219833374,10.961263654275678,100,81.1080196604028
frame46.jpg,0,,0.07454967498779297,0.07460308074951172,3.375694751739502,3.3782413005828857,10.961263654275678,100,81.1080196604028
frame47.jpg,0,,0.07099461555480957,0.07104969024658203,3.4466893672943115,3.4492909908294678,10.961263654275678,100,81.1080196604028
frame48.jpg,0,,0.06951737403869629,0.06957769393920898,3.516206741333008,3.5188686847686768,10.961263654275678,100,81.1080196604028
frame49.jpg,0,,0.07402420043945312,0.07407927513122559,3.590230941772461,3.5929479598999023,10.961263654275678,100,81.1080196604028
frame50.jpg,0,,0.07532906532287598,0.07538199424743652,3.665560007095337,3.668329954147339,10.961263654275678,100,81.1080196604028
frame51.jpg,0,,0.08559656143188477,0.0856468677520752,3.7511565685272217,3.753976821899414,10.961263654275678,100,81.1080196604028
frame52.jpg,0,,0.0699012279510498,0.0699617862701416,3.8210577964782715,3.8239386081695557,10.961263654275678,100,81.1080196604028
frame53.jpg,0,,0.07548928260803223,0.07554078102111816,3.8965470790863037,3.899479389190674,10.961263654275678,100,81.1080196604028
