#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,1,,0.0714755058,0.0717103481,0.0714755058,0.0717103481,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,0.5225290698,0.9986111111
frame1.jpg,0,,0.1167831421,0.116849184,0.1882586479,0.1885595322,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame2.jpg,0,,0.075168848,0.0752227306,0.263427496,0.2637822628,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame3.jpg,0,,0.0838732719,0.083925724,0.3473007679,0.3477079868,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame4.jpg,0,,0.1294310093,0.1295142174,0.4767317772,0.4772222042,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame5.jpg,0,,0.0820512772,0.0821180344,0.5587830544,0.5593402386,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame6.jpg,0,,0.0873308182,0.0873851776,0.6461138725,0.6467254162,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame7.jpg,0,,0.0673429966,0.0673983097,0.7134568691,0.7141237259,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame8.jpg,0,,0.0827410221,0.0828039646,0.7961978912,0.7969276905,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame9.jpg,0,,0.0697131157,0.0697758198,0.8659110069,0.8667035103,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame10.jpg,0,,0.0825312138,0.0825955868,0.9484422207,0.9492990971,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame11.jpg,0,,0.0700979233,0.0701577663,1.018540144,1.0194568634,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame12.jpg,1,"name:rect,x: 100 ,y: -17,width: 194, height: 259",0.0829179287,0.0831341743,1.1014580727,1.1025910378,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame13.jpg,0,,0.0680906773,0.0681493282,1.1695487499,1.170740366,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame14.jpg,0,,0.0820558071,0.0821177959,1.251604557,1.2528581619,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame15.jpg,0,,0.0692746639,0.069331646,1.320879221,1.3221898079,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame16.jpg,0,,0.0833981037,0.0834548473,1.4042773247,1.4056446552,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame17.jpg,0,,0.0731556416,0.0732219219,1.4774329662,1.4788665771,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame18.jpg,0,,0.0862197876,0.0862827301,1.5636527538,1.5651493073,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame19.jpg,0,,0.0781519413,0.0782134533,1.6418046951,1.6433627605,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame20.jpg,1,"name:rect,x: 100 ,y: -18,width: 193, height: 260",0.0905828476,0.0908052921,1.7323875427,1.7341680527,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame21.jpg,0,,0.0726025105,0.0726578236,1.8049900532,1.8068258762,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame22.jpg,0,,0.0857274532,0.0857827663,1.8907175064,1.8926086426,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame23.jpg,0,,0.0695915222,0.0696468353,1.9603090286,1.9622554779,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame24.jpg,0,,0.0863366127,0.0864040852,2.0466456413,2.0486595631,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame25.jpg,0,,0.0716257095,0.0716876984,2.1182713509,2.1203472614,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame26.jpg,0,,0.0811374187,0.0811984539,2.1994087696,2.2015457153,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame27.jpg,0,,0.0745313168,0.074596405,2.2739400864,2.2761421204,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame28.jpg,0,,0.0850245953,0.085085392,2.3589646816,2.3612275124,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame29.jpg,0,,0.1304032803,0.1304841042,2.4893679619,2.4917116165,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame30.jpg,0,,0.066182375,0.0662360191,2.5555503368,2.5579476357,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame31.jpg,0,,0.0790934563,0.0791532993,2.6346437931,2.637100935,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame32.jpg,0,,0.0762805939,0.0763425827,2.710924387,2.7134435177,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame33.jpg,0,,0.0860681534,0.0861260891,2.7969925404,2.7995696068,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame34.jpg,0,,0.0722835064,0.0723409653,2.8692760468,2.8719105721,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame35.jpg,0,,0.0864834785,0.0865421295,2.9557595253,2.9584527016,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
frame36.jpg,0,,0.0721924305,0.072268486,3.0279519558,3.0307211876,5.5569267756,40.1321290923,0.7014634146,0.0009756098,0.6409756098,1438,1314,2,,,
