#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP,FN,FP,TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,Number_of_objects,,Precision,Recall
frame0.jpg,0,,0.1254072189,0.1254775524,0.1254072189,0.1254775524,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,0.9775910364,0.151607298
frame1.jpg,0,,0.1474194527,0.1474740505,0.2728266716,0.2729516029,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame2.jpg,0,,0.0874538422,0.0875217915,0.3602805138,0.3604733944,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame3.jpg,0,,0.0895934105,0.08964324,0.4498739243,0.4501166344,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame4.jpg,0,,0.070514679,0.0705640316,0.5203886032,0.520680666,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame5.jpg,0,,0.1072371006,0.1072876453,0.6276257038,0.6279683113,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame6.jpg,0,,0.0983672142,0.0996479988,0.725992918,0.7276163101,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame7.jpg,0,,0.1218731403,0.1220593452,0.8478660583,0.8496756554,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame8.jpg,0,,0.1299006939,0.1299540997,0.9777667522,0.979629755,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame9.jpg,0,,0.1121172905,0.1121709347,1.0898840427,1.0918006897,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame10.jpg,0,,0.1216371059,0.1216926575,1.2115211487,1.2134933472,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame11.jpg,0,,0.1140391827,0.1141006947,1.3255603313,1.3275940418,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame12.jpg,0,,0.1176190376,0.1176726818,1.443179369,1.4452667236,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame13.jpg,0,,0.1410973072,0.1411721706,1.5842766762,1.5864388943,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame14.jpg,0,,0.1232056618,0.1232833862,1.707482338,1.7097222805,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame15.jpg,0,,0.1450171471,0.145096302,1.852499485,1.8548185825,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame16.jpg,0,,0.0706591606,0.0707116127,1.9231586456,1.9255301952,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame17.jpg,0,,0.0886733532,0.0887227058,2.0118319988,2.0142529011,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame18.jpg,0,,0.0707957745,0.0708494186,2.0826277733,2.0851023197,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame19.jpg,0,,0.0907814503,0.0908324718,2.1734092236,2.1759347916,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame20.jpg,0,,0.0729119778,0.072963953,2.2463212013,2.2488987446,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame21.jpg,0,,0.1004674435,0.1005177498,2.3467886448,2.3494164944,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame22.jpg,0,,0.0794255733,0.0794739723,2.4262142181,2.4288904667,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame23.jpg,0,,0.1233506203,0.123434782,2.5495648384,2.5523252487,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame24.jpg,0,,0.0755996704,0.0756473541,2.6251645088,2.6279726028,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame25.jpg,0,,0.0997195244,0.0997717381,2.7248840332,2.7277443409,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame26.jpg,0,,0.0847404003,0.0847885609,2.8096244335,2.8125329018,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame27.jpg,0,,0.1010553837,0.1011104584,2.9106798172,2.9136433601,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame28.jpg,0,,0.0722830296,0.0723392963,2.9829628468,2.9859826565,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame29.jpg,0,,0.086359024,0.086407423,3.0693218708,3.0723900795,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame30.jpg,0,,0.0735142231,0.0735681057,3.1428360939,3.1459581852,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame31.jpg,0,,0.0889444351,0.088996172,3.231780529,3.2349543571,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame32.jpg,0,,0.0721027851,0.0721554756,3.3038833141,3.3071098328,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame33.jpg,0,,0.0900666714,0.0901150703,3.3939499855,3.3972249031,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame34.jpg,0,,0.0732038021,0.0732524395,3.4671537876,3.4704773426,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame35.jpg,0,,0.1047210693,0.1047799587,3.5718748569,3.5752573013,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
frame36.jpg,0,,0.0708465576,0.0708975792,3.6427214146,3.6461548805,8.9430441556,7.472774895,0,0,0,0.1288774003,0.7211964549,0.0029542097,349,8,1953,2310,,,
