#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.1543476582,0.1543996334,0.1543476582,0.1543996334,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,0.9637223975,0.5308427454
frame1.jpg,0,,0.1819176674,0.1819806099,0.3362653255,0.3363802433,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame2.jpg,0,,0.141575098,0.1416339874,0.4778404236,0.4780142307,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame3.jpg,0,,0.1453416348,0.1453952789,0.6231820583,0.6234095097,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame4.jpg,0,,0.1469628811,0.1470315456,0.7701449394,0.7704410553,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame5.jpg,0,,0.1515033245,0.1515557766,0.9216482639,0.9219968319,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame6.jpg,0,,0.1315701008,0.1316206455,1.0532183647,1.0536174774,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame7.jpg,0,,0.1700780392,0.1701369286,1.2232964039,1.223754406,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame8.jpg,0,,0.19373703,0.193800211,1.4170334339,1.4175546169,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame9.jpg,0,,0.133762598,0.1338145733,1.550796032,1.5513691902,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame10.jpg,0,,0.1389539242,0.1390206814,1.6897499561,1.6903898716,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame11.jpg,0,,0.1559560299,0.1560211182,1.845705986,1.8464109898,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame12.jpg,0,,0.1547801495,0.1548330784,2.0004861355,2.0012440681,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame13.jpg,0,,0.1570103168,0.1570777893,2.1574964523,2.1583218575,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame14.jpg,0,,0.1500971317,0.1501488686,2.3075935841,2.308470726,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame15.jpg,0,,0.2025258541,0.2025783062,2.5101194382,2.5110490322,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame16.jpg,0,,0.1388757229,0.1389429569,2.6489951611,2.6499919891,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame17.jpg,0,,0.1519720554,0.1520428658,2.8009672165,2.8020348549,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame18.jpg,0,,0.1703937054,0.1704599857,2.9713609219,2.9724948406,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame19.jpg,0,,0.1397759914,0.1398367882,3.1111369133,3.1123316288,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame20.jpg,0,,0.1441936493,0.1442430019,3.2553305626,3.2565746307,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame21.jpg,0,,0.1517870426,0.1518347263,3.4071176052,3.4084093571,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame22.jpg,0,,0.146032095,0.1460978985,3.5531497002,3.5545072556,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame23.jpg,0,,0.1631307602,0.1631793976,3.7162804604,3.7176866531,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame24.jpg,0,,0.13722229,0.1372725964,3.8535027504,3.8549592495,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame25.jpg,0,,0.1443946362,0.1444466114,3.9978973866,3.9994058609,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame26.jpg,0,,0.134827137,0.1348774433,4.1327245235,4.1342833042,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame27.jpg,0,,0.1617164612,0.1617667675,4.2944409847,4.2960500717,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame28.jpg,0,,0.18070364,0.1807668209,4.4751446247,4.4768168926,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame29.jpg,0,,0.1874120235,0.1874754429,4.6625566483,4.6642923355,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame30.jpg,0,,0.1561706066,0.1562197208,4.8187272549,4.8205120564,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame31.jpg,0,,0.1448578835,0.1449086666,4.9635851383,4.965420723,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame32.jpg,0,,0.1378946304,0.1379449368,5.1014797688,5.1033656597,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame33.jpg,0,,0.1409425735,0.1409931183,5.2424223423,5.244358778,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame34.jpg,0,,0.1412522793,0.1413023472,5.3836746216,5.3856611252,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame35.jpg,0,,0.1429729462,0.1430253983,5.5266475677,5.5286865234,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame36.jpg,0,,0.1522176266,0.1522667408,5.6788651943,5.6809532642,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame37.jpg,0,,0.1340689659,0.1341352463,5.8129341602,5.8150885105,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame38.jpg,0,,0.1390190125,0.1390743256,5.9519531727,5.9541628361,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame39.jpg,0,,0.1389029026,0.1389591694,6.0908560753,6.0931220055,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame40.jpg,0,,0.1813828945,0.1814706326,6.2722389698,6.274592638,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame41.jpg,0,,0.1911580563,0.1912221909,6.4633970261,6.4658148289,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame42.jpg,0,,0.1516251564,0.1516737938,6.6150221825,6.6174886227,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame43.jpg,0,,0.1477224827,0.1477701664,6.7627446651,6.7652587891,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame44.jpg,0,,0.1364994049,0.136551857,6.8992440701,6.9018106461,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame45.jpg,0,,0.1603882313,0.1604444981,7.0596323013,7.0622551441,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame46.jpg,0,,0.2058572769,0.2059290409,7.2654895782,7.268184185,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame47.jpg,0,,0.182356596,0.1824216843,7.4478461742,7.4506058693,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame48.jpg,0,,0.1484849453,0.1485393047,7.5963311195,7.599145174,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame49.jpg,0,,0.1531851292,0.1532337666,7.7495162487,7.7523789406,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame50.jpg,0,,0.1629261971,0.1629805565,7.9124424458,7.9153594971,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame51.jpg,0,,0.1712083817,0.1712641716,8.0836508274,8.0866236687,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame52.jpg,0,,0.2064566612,0.206520319,8.2901074886,8.2931439877,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame53.jpg,0,,0.1895968914,0.1896560192,8.47970438,8.4828000069,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame54.jpg,0,,0.180948019,0.1810245514,8.6606523991,8.6638245583,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame55.jpg,0,,0.1700150967,0.1700890064,8.8306674957,8.8339135647,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
frame56.jpg,0,,0.1983902454,0.1984598637,9.0290577412,9.0323734283,4.9278774853,33.5678045036,0.4512555391,0.3988183161,0.0169867061,1222,46,1080,,,
