#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL
frame0.jpg,0,,0.10271382331848145,0.10279107093811035,0.10271382331848145,0.10279107093811035,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame1.jpg,0,,0.10521411895751953,0.10526371002197266,0.20792794227600098,0.208054780960083,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame2.jpg,0,,0.06273555755615234,0.06278538703918457,0.2706634998321533,0.2708401679992676,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame3.jpg,0,,0.07341122627258301,0.07346105575561523,0.34407472610473633,0.3443012237548828,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame4.jpg,0,,0.05948662757873535,0.059538841247558594,0.4035613536834717,0.4038400650024414,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame5.jpg,0,,0.07228732109069824,0.07233738899230957,0.4758486747741699,0.476177453994751,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame6.jpg,0,,0.08210611343383789,0.08215570449829102,0.5579547882080078,0.558333158493042,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame7.jpg,0,,0.07528352737426758,0.07533407211303711,0.6332383155822754,0.6336672306060791,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame8.jpg,0,,0.06209826469421387,0.0621490478515625,0.6953365802764893,0.6958162784576416,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame9.jpg,0,,0.0898439884185791,0.08989167213439941,0.7851805686950684,0.785707950592041,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame10.jpg,0,,0.0650491714477539,0.06509804725646973,0.8502297401428223,0.8508059978485107,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame11.jpg,0,,0.07232379913330078,0.07237672805786133,0.922553539276123,0.9231827259063721,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame12.jpg,0,,0.06131243705749512,0.0613703727722168,0.9838659763336182,0.9845530986785889,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame13.jpg,0,,0.07049226760864258,0.07054376602172852,1.0543582439422607,1.0550968647003174,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame14.jpg,0,,0.059279680252075195,0.05933356285095215,1.113637924194336,1.1144304275512695,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame15.jpg,0,,0.11745810508728027,0.11751484870910645,1.2310960292816162,1.231945276260376,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame16.jpg,0,,0.06327414512634277,0.0633242130279541,1.294370174407959,1.29526948928833,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame17.jpg,0,,0.07089781761169434,0.07095098495483398,1.3652679920196533,1.366220474243164,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame18.jpg,1,"name:rect,x: 645 ,y: 316,width: 70, height: 182",0.05945324897766113,0.05967521667480469,1.4247212409973145,1.4258956909179688,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame19.jpg,1,"name:rect,x: 641 ,y: 313,width: 72, height: 181",0.07105612754821777,0.07128500938415527,1.4957773685455322,1.497180700302124,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
frame20.jpg,1,"name:rect,x: 632 ,y: 308,width: 79, height: 183",0.06147003173828125,0.06172037124633789,1.5572474002838135,1.558901071548462,11.551783695688185,8.002544489549484,0.313,2.299,0.0,313,0,2299
