#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.0759778023,0.0760316849,0.0759778023,0.0760316849,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,0.9856065798,0.9986111111
frame1.jpg,0,,0.1332943439,0.1333472729,0.2092721462,0.2093789577,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame2.jpg,0,,0.0892145634,0.0892710686,0.2984867096,0.2986500263,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame3.jpg,0,,0.0851955414,0.0852513313,0.383682251,0.3839013577,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame4.jpg,0,,0.0816264153,0.0816867352,0.4653086662,0.4655880928,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame5.jpg,0,,0.0931668282,0.0932261944,0.5584754944,0.5588142872,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame6.jpg,0,,0.0753965378,0.0754563808,0.6338720322,0.634270668,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame7.jpg,0,,0.112868309,0.1129379272,0.7467403412,0.7472085953,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame8.jpg,0,,0.0875468254,0.0876049995,0.8342871666,0.8348135948,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame9.jpg,0,,0.0926532745,0.0927102566,0.9269404411,0.9275238514,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame10.jpg,0,,0.0710363388,0.0710921288,0.9979767799,0.9986159801,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame11.jpg,0,,0.0936932564,0.0937533379,1.0916700363,1.092369318,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
frame12.jpg,0,,0.0809264183,0.0809915066,1.1725964546,1.1733608246,8.619275642,75.5877326353,0.7014634146,0.0009756098,0.0102439024,1438,21,2,,,
