#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.0784232616,0.0784811974,0.0784232616,0.0784811974,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,0.9896623019,0.9972222222
frame1.jpg,0,,0.1323981285,0.1324541569,0.2108213902,0.2109353542,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame2.jpg,0,,0.076741457,0.0767967701,0.2875628471,0.2877321243,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame3.jpg,0,,0.0850903988,0.0851545334,0.3726532459,0.3728866577,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame4.jpg,0,,0.0760905743,0.07614851,0.4487438202,0.4490351677,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame5.jpg,0,,0.0855443478,0.0855958462,0.534288168,0.5346310139,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame6.jpg,0,,0.0702776909,0.0703318119,0.6045658588,0.6049628258,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame7.jpg,0,,0.0887703896,0.0888252258,0.6933362484,0.6937880516,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame8.jpg,0,,0.0770537853,0.0771114826,0.7703900337,0.7708995342,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
frame9.jpg,0,,0.0863404274,0.0863928795,0.8567304611,0.8572924137,8.7505337823,75.7959618591,0.7004878049,0.0019512195,0.0073170732,1436,15,4,,,
