#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,precision,recall
frame0.jpg,0,,0.0690267086,0.069082737,0.0690267086,0.069082737,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,0.9985380117,0.2614854518
frame1.jpg,0,,0.0983121395,0.0983636379,0.1673388481,0.1674463749,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame2.jpg,0,,0.0717337132,0.0717823505,0.2390725613,0.2392287254,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame3.jpg,0,,0.0696122646,0.0696618557,0.3086848259,0.3088905811,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame4.jpg,0,,0.0584068298,0.058460474,0.3670916557,0.3673510551,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame5.jpg,0,,0.070492506,0.0705430508,0.4375841618,0.4378941059,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame6.jpg,0,,0.0630440712,0.0631244183,0.500628233,0.5010185242,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame7.jpg,0,,0.0753638744,0.0754127502,0.5759921074,0.5764312744,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame8.jpg,0,,0.0794296265,0.0795199871,0.6554217339,0.6559512615,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame9.jpg,0,,0.074857235,0.0749077797,0.7302789688,0.7308590412,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame10.jpg,0,,0.0653781891,0.0654315948,0.7956571579,0.7962906361,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame11.jpg,0,,0.0694565773,0.0695083141,0.8651137352,0.8657989502,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame12.jpg,0,,0.0633294582,0.0633835793,0.9284431934,0.9291825294,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame13.jpg,0,,0.0715265274,0.0715880394,0.9999697208,1.0007705688,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame14.jpg,1,"name:rect,x: 640 ,y: 322,width: 78, height: 203",0.0653605461,0.065652132,1.065330267,1.0664227009,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame15.jpg,1,"name:rect,x: 644 ,y: 327,width: 72, height: 213",0.0722134113,0.0724258423,1.1375436783,1.1388485432,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame16.jpg,1,"name:rect,x: 653 ,y: 319,width: 64, height: 192",0.0637421608,0.0639605522,1.2012858391,1.2028090954,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame17.jpg,1,"name:rect,x: 655 ,y: 318,width: 62, height: 191",0.0718297958,0.0720479488,1.2731156349,1.2748570442,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame18.jpg,1,"name:rect,x: 645 ,y: 316,width: 70, height: 182",0.0615420341,0.0617687702,1.3346576691,1.3366258144,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame19.jpg,1,"name:rect,x: 641 ,y: 313,width: 72, height: 181",0.075884819,0.0761380196,1.4105424881,1.412763834,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame20.jpg,1,"name:rect,x: 632 ,y: 308,width: 79, height: 183",0.0612230301,0.061453104,1.4717655182,1.474216938,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame21.jpg,1,"name:rect,x: 629 ,y: 305,width: 81, height: 189",0.0739161968,0.0741381645,1.545681715,1.5483551025,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame22.jpg,1,"name:rect,x: 623 ,y: 303,width: 86, height: 188",0.0715279579,0.0717642307,1.6172096729,1.6201193333,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame23.jpg,1,"name:rect,x: 615 ,y: 300,width: 92, height: 192",0.0744173527,0.0746760368,1.6916270256,1.6947953701,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame24.jpg,1,"name:rect,x: 612 ,y: 300,width: 94, height: 185",0.0631411076,0.0634098053,1.7547681332,1.7582051754,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame25.jpg,1,"name:rect,x: 600 ,y: 297,width: 99, height: 187",0.0725524426,0.0728201866,1.8273205757,1.831025362,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame26.jpg,1,"name:rect,x: 598 ,y: 281,width: 89, height: 200",0.0731604099,0.0734341145,1.9004809856,1.9044594765,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame27.jpg,1,"name:rect,x: 601 ,y: 278,width: 78, height: 198",0.0773262978,0.0775740147,1.9778072834,1.9820334911,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame28.jpg,1,"name:rect,x: 601 ,y: 278,width: 75, height: 190",0.1304802895,0.1307525635,2.1082875729,2.1127860546,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame29.jpg,1,"name:rect,x: 597 ,y: 275,width: 76, height: 191",0.0658154488,0.066038847,2.1741030216,2.1788249016,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame30.jpg,1,"name:rect,x: 597 ,y: 272,width: 73, height: 186",0.0721390247,0.0723779202,2.2462420464,2.2512028217,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame31.jpg,1,"name:rect,x: 595 ,y: 271,width: 74, height: 180",0.0663170815,0.0666372776,2.3125591278,2.3178400993,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame32.jpg,1,"name:rect,x: 593 ,y: 266,width: 73, height: 181",0.0773859024,0.077624321,2.3899450302,2.3954644203,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame33.jpg,1,"name:rect,x: 590 ,y: 265,width: 68, height: 179",0.0680685043,0.0683031082,2.4580135345,2.4637675285,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame34.jpg,1,"name:rect,x: 585 ,y: 266,width: 65, height: 175",0.0771722794,0.0774204731,2.5351858139,2.5411880016,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame35.jpg,1,"name:rect,x: 579 ,y: 272,width: 68, height: 171",0.0646073818,0.0648598671,2.5997931957,2.6060478687,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame36.jpg,1,"name:rect,x: 562 ,y: 267,width: 81, height: 172",0.0709986687,0.071305275,2.6707918644,2.6773531437,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame37.jpg,1,"name:rect,x: 555 ,y: 275,width: 86, height: 165",0.070404768,0.0706279278,2.7411966324,2.7479810715,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame38.jpg,1,"name:rect,x: 552 ,y: 269,width: 86, height: 169",0.0769591331,0.0772435665,2.8181557655,2.825224638,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame39.jpg,1,"name:rect,x: 552 ,y: 273,width: 82, height: 167",0.0663571358,0.0665922165,2.8845129013,2.8918168545,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame40.jpg,1,"name:rect,x: 554 ,y: 263,width: 78, height: 179",0.0711758137,0.0714371204,2.955688715,2.9632539749,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame41.jpg,1,"name:rect,x: 552 ,y: 261,width: 76, height: 180",0.064966917,0.0652327538,3.020655632,3.0284867287,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame42.jpg,1,"name:rect,x: 550 ,y: 262,width: 73, height: 174",0.0720453262,0.072360754,3.0927009583,3.1008474827,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame43.jpg,1,"name:rect,x: 548 ,y: 253,width: 66, height: 171",0.0674951077,0.0677261353,3.1601960659,3.1685736179,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame44.jpg,1,"name:rect,x: 544 ,y: 248,width: 65, height: 169",0.0693855286,0.0696353912,3.2295815945,3.2382090092,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame45.jpg,1,"name:rect,x: 538 ,y: 252,width: 68, height: 164",0.0664997101,0.0667812824,3.2960813046,3.3049902916,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame46.jpg,1,"name:rect,x: 530 ,y: 249,width: 75, height: 163",0.0741930008,0.0744612217,3.3702743053,3.3794515133,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame47.jpg,1,"name:rect,x: 523 ,y: 244,width: 77, height: 170",0.0639059544,0.0641667843,3.4341802597,3.4436182976,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame48.jpg,1,"name:rect,x: 518 ,y: 240,width: 78, height: 174",0.0749182701,0.0752701759,3.5090985298,3.5188884735,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame49.jpg,1,"name:rect,x: 516 ,y: 243,width: 77, height: 168",0.065281868,0.0655453205,3.5743803978,3.584433794,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame50.jpg,1,"name:rect,x: 514 ,y: 245,width: 76, height: 165",0.0739970207,0.0742299557,3.6483774185,3.6586637497,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame51.jpg,1,"name:rect,x: 512 ,y: 241,width: 72, height: 170",0.0660424232,0.0662846565,3.7144198418,3.7249484062,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame52.jpg,1,"name:rect,x: 507 ,y: 249,width: 74, height: 162",0.0742068291,0.0744628906,3.7886266708,3.7994112968,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame53.jpg,1,"name:rect,x: 504 ,y: 248,width: 70, height: 162",0.0637252331,0.0639812946,3.8523519039,3.8633925915,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame54.jpg,1,"name:rect,x: 501 ,y: 243,width: 68, height: 164",0.0791633129,0.0794754028,3.9315152168,3.9428679943,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame55.jpg,1,"name:rect,x: 498 ,y: 238,width: 66, height: 167",0.0683915615,0.0686280727,3.9999067783,4.011496067,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame56.jpg,1,"name:rect,x: 497 ,y: 234,width: 66, height: 163",0.071628809,0.0718896389,4.0715355873,4.0833857059,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame57.jpg,1,"name:rect,x: 494 ,y: 236,width: 69, height: 154",0.0667304993,0.0670592785,4.1382660866,4.1504449844,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame58.jpg,0,,0.142154932,0.1422030926,4.2804210186,4.292648077,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame59.jpg,0,,0.0964035988,0.0964534283,4.3768246174,4.3891015053,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame60.jpg,1,"name:rect,x: 491 ,y: 230,width: 51, height: 151",0.096165657,0.0965788364,4.4729902744,4.4856803417,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame61.jpg,1,"name:rect,x: 485 ,y: 226,width: 52, height: 155",0.1085138321,0.1088547707,4.5815041065,4.5945351124,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame62.jpg,1,"name:rect,x: 478 ,y: 220,width: 54, height: 158",0.0916762352,0.0919208527,4.6731803417,4.686455965,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame63.jpg,1,"name:rect,x: 469 ,y: 224,width: 64, height: 154",0.1029467583,0.1031849384,4.7761271,4.7896409035,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame64.jpg,1,"name:rect,x: 466 ,y: 225,width: 64, height: 150",0.0906021595,0.0908448696,4.8667292595,4.8804857731,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame65.jpg,1,"name:rect,x: 464 ,y: 222,width: 65, height: 155",0.1368775368,0.1371996403,5.0036067963,5.0176854134,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame66.jpg,1,"name:rect,x: 465 ,y: 221,width: 63, height: 153",0.1160702705,0.1163573265,5.1196770668,5.1340427399,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
frame67.jpg,2,"name:rect,x: 464 ,y: 216,width: 60, height: 154",0.115793705,0.1163966656,5.2354707718,5.2504394054,9.7493808778,17.1992255558,0.683,1.929,0.001,683,1,1929,,
