#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds)
frame0.jpg,0,,0.0791788101196289,0.07923316955566406,0.0791788101196289,0.07923316955566406
frame1.jpg,0,,0.11631083488464355,0.1163637638092041,0.19548964500427246,0.19559693336486816
frame2.jpg,0,,0.07725811004638672,0.07730984687805176,0.2727477550506592,0.2729067802429199
frame3.jpg,0,,0.08362364768981934,0.08367609977722168,0.3563714027404785,0.3565828800201416
frame4.jpg,0,,0.06809854507446289,0.06815695762634277,0.4244699478149414,0.4247398376464844
frame5.jpg,0,,0.08251452445983887,0.0825655460357666,0.5069844722747803,0.507305383682251
frame6.jpg,0,,0.07283520698547363,0.0728917121887207,0.5798196792602539,0.5801970958709717
frame7.jpg,0,,0.08435559272766113,0.08441758155822754,0.664175271987915,0.6646146774291992
frame8.jpg,0,,0.07524681091308594,0.07530069351196289,0.739422082901001,0.7399153709411621
frame9.jpg,0,,0.08931732177734375,0.08937525749206543,0.8287394046783447,0.8292906284332275
frame10.jpg,0,,0.07242727279663086,0.07248377799987793,0.9011666774749756,0.9017744064331055
frame11.jpg,0,,0.08464431762695312,0.0847012996673584,0.9858109951019287,0.9864757061004639
frame12.jpg,1,"name:rect,x: 632 ,y: 331,width: 86, height: 171",0.09335517883300781,0.09358525276184082,1.0791661739349365,1.0800609588623047
frame13.jpg,1,"name:rect,x: 633 ,y: 328,width: 84, height: 174",0.0915672779083252,0.09177708625793457,1.1707334518432617,1.1718380451202393
frame14.jpg,1,"name:rect,x: 635 ,y: 323,width: 81, height: 173",0.0736539363861084,0.07389402389526367,1.2443873882293701,1.245732069015503
frame15.jpg,1,"name:rect,x: 639 ,y: 323,width: 75, height: 169",0.08852934837341309,0.0887458324432373,1.3329167366027832,1.3344779014587402
frame16.jpg,1,"name:rect,x: 640 ,y: 314,width: 74, height: 172",0.071014404296875,0.07125735282897949,1.4039311408996582,1.4057352542877197
frame17.jpg,1,"name:rect,x: 638 ,y: 310,width: 76, height: 170",0.08612608909606934,0.08635234832763672,1.4900572299957275,1.4920876026153564
frame18.jpg,1,"name:rect,x: 635 ,y: 311,width: 78, height: 162",0.07114672660827637,0.07137465476989746,1.561203956604004,1.563462257385254
frame19.jpg,1,"name:rect,x: 631 ,y: 307,width: 80, height: 168",0.09322953224182129,0.09342718124389648,1.6544334888458252,1.6568894386291504
frame20.jpg,1,"name:rect,x: 625 ,y: 303,width: 84, height: 169",0.08061408996582031,0.08086705207824707,1.7350475788116455,1.7377564907073975
