#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,precision,recall
frame0.jpg,1,,0.0697567463,0.0699892044,0.0697567463,0.0699892044,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,0.7004169148,0.450229709
frame1.jpg,1,"name:rect,x: 133 ,y: -69,width: 489, height: 627",0.099398613,0.099604845,0.1691553593,0.1695940495,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame2.jpg,1,"name:rect,x: 134 ,y: -68,width: 489, height: 626",0.0675096512,0.0677330494,0.2366650105,0.2373270988,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame3.jpg,1,"name:rect,x: 134 ,y: -70,width: 488, height: 629",0.0700011253,0.0702235699,0.3066661358,0.3075506687,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame4.jpg,1,"name:rect,x: 135 ,y: -61,width: 490, height: 620",0.055475235,0.0556809902,0.3621413708,0.3632316589,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame5.jpg,1,"name:rect,x: 134 ,y: -66,width: 488, height: 624",0.0665650368,0.0668003559,0.4287064075,0.4300320148,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame6.jpg,1,"name:rect,x: 134 ,y: -69,width: 489, height: 627",0.058049202,0.0582697392,0.4867556095,0.488301754,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame7.jpg,1,"name:rect,x: 134 ,y: -67,width: 490, height: 626",0.0645830631,0.0648138523,0.5513386726,0.5531156063,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame8.jpg,1,"name:rect,x: 135 ,y: -63,width: 491, height: 621",0.0684957504,0.0687088966,0.6198344231,0.6218245029,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame9.jpg,1,"name:rect,x: 133 ,y: -64,width: 492, height: 620",0.0661621094,0.0664036274,0.6859965324,0.6882281303,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
frame10.jpg,1,"name:rect,x: 134 ,y: -56,width: 492, height: 612",0.0580396652,0.058267355,0.7440361977,0.7464954853,8.0297167121,27.7293714884,1.176,1.436,0.503,1176,503,1436,,
