#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.3149414063,0.3150143623,0.3149414063,0.3150143623,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,0.9963636364,0.3147013783
frame1.jpg,0,,0.3772833347,0.3773474693,0.692224741,0.6923618317,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame2.jpg,0,,0.3233420849,0.3234028816,1.0155668259,1.0157647133,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame3.jpg,0,,0.3277239799,0.327780962,1.3432908058,1.3435456753,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame4.jpg,0,,0.318621397,0.3186850548,1.6619122028,1.6622307301,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame5.jpg,0,,0.3529522419,0.3530116081,2.0148644447,2.0152423382,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame6.jpg,0,,0.3204786777,0.3205339909,2.3353431225,2.335776329,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame7.jpg,0,,0.3320765495,0.3321278095,2.667419672,2.6679041386,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame8.jpg,0,,0.3341171741,0.3341691494,3.0015368462,3.002073288,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame9.jpg,0,,0.3229649067,0.3230195045,3.3245017529,3.3250927925,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame10.jpg,0,,0.3245193958,0.3245735168,3.6490211487,3.6496663094,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame11.jpg,0,,0.3302195072,0.3302738667,3.9792406559,3.979940176,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame12.jpg,0,,0.3337328434,0.3337934017,4.3129734993,4.3137335777,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame13.jpg,0,,0.337577343,0.3376452923,4.6505508423,4.65137887,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame14.jpg,1,"name:rect,x: 644 ,y: 329,width: 74, height: 174",0.3364169598,0.336717844,4.986967802,4.988096714,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame15.jpg,0,,0.3457012177,0.3457739353,5.3326690197,5.3338706493,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame16.jpg,1,"name:rect,x: 643 ,y: 322,width: 76, height: 179",0.3414328098,0.3417100906,5.6741018295,5.67558074,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame17.jpg,1,"name:rect,x: 645 ,y: 316,width: 73, height: 174",0.3442518711,0.3444969654,6.0183537006,6.0200777054,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame18.jpg,1,"name:rect,x: 639 ,y: 314,width: 79, height: 171",0.3669633865,0.3673188686,6.3853170872,6.387396574,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame19.jpg,1,"name:rect,x: 633 ,y: 311,width: 85, height: 172",0.3434941769,0.3437428474,6.728811264,6.7311394215,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame20.jpg,1,"name:rect,x: 596 ,y: 315,width: 90, height: 169",0.3430831432,0.3433570862,7.0718944073,7.0744965076,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame21.jpg,1,"name:rect,x: 589 ,y: 311,width: 92, height: 175",0.3399627209,0.3402397633,7.4118571281,7.4147362709,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame22.jpg,1,"name:rect,x: 586 ,y: 307,width: 90, height: 176",0.3361451626,0.3364210129,7.7480022907,7.7511572838,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame23.jpg,1,"name:rect,x: 578 ,y: 306,width: 95, height: 175",0.335357666,0.3356320858,8.0833599567,8.0867893696,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame24.jpg,1,"name:rect,x: 575 ,y: 304,width: 89, height: 178",0.3348033428,0.335080862,8.4181632996,8.4218702316,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame25.jpg,1,"name:rect,x: 598 ,y: 301,width: 89, height: 173",0.4733333588,0.4736742973,8.8914966583,8.895544529,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
frame26.jpg,1,"name:rect,x: 597 ,y: 299,width: 86, height: 174",0.4709501266,0.4713077545,9.362446785,9.3668522835,2.054979785,21.1459490043,0.822,1.79,0.003,822,3,1790,,,
