#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS
frame0.jpg,0,,2.5878593921661377,2.5881130695343018,2.5878593921661377,2.5881130695343018,0.3951963095316078
frame1.jpg,0,,2.521425247192383,2.521693229675293,5.1092846393585205,5.109806299209595,0.3951963095316078
frame2.jpg,0,,2.5182597637176514,2.5185272693634033,7.627544403076172,7.628333568572998,0.3951963095316078
frame3.jpg,0,,2.519298553466797,2.519545078277588,10.146842956542969,10.147878646850586,0.3951963095316078
frame4.jpg,0,,2.517460584640503,2.5177042484283447,12.664303541183472,12.66558289527893,0.3951963095316078
frame5.jpg,0,,2.5144894123077393,2.5148627758026123,15.178792953491211,15.180445671081543,0.3951963095316078
frame6.jpg,0,,2.52199125289917,2.522249221801758,17.70078420639038,17.7026948928833,0.3951963095316078
frame7.jpg,0,,2.5174827575683594,2.5177533626556396,20.21826696395874,20.22044825553894,0.3951963095316078
frame8.jpg,0,,2.5158395767211914,2.516068935394287,22.73410654067993,22.736517190933228,0.3951963095316078
frame9.jpg,0,,2.519423246383667,2.5196802616119385,25.2535297870636,25.256197452545166,0.3951963095316078
frame10.jpg,0,,2.514465808868408,2.5148332118988037,27.767995595932007,27.77103066444397,0.3951963095316078
frame11.jpg,0,,2.5172271728515625,2.5174758434295654,30.28522276878357,30.288506507873535,0.3951963095316078
frame12.jpg,0,,2.520035743713379,2.5202839374542236,32.80525851249695,32.80879044532776,0.3951963095316078
frame13.jpg,0,,2.5149729251861572,2.515238046646118,35.320231437683105,35.32402849197388,0.3951963095316078
frame14.jpg,0,,2.517246961593628,2.5175209045410156,37.83747839927673,37.84154939651489,0.3951963095316078
frame15.jpg,0,,2.522735357284546,2.5230281352996826,40.36021375656128,40.364577531814575,0.3951963095316078
frame16.jpg,0,,2.5183777809143066,2.5186455249786377,42.878591537475586,42.88322305679321,0.3951963095316078
frame17.jpg,0,,2.5160233974456787,2.516291618347168,45.394614934921265,45.39951467514038,0.3951963095316078
frame18.jpg,0,,2.5179214477539062,2.5181753635406494,47.91253638267517,47.91769003868103,0.3951963095316078
frame19.jpg,0,,2.5174171924591064,2.5176849365234375,50.42995357513428,50.43537497520447,0.3951963095316078
frame20.jpg,0,,2.5179483890533447,2.5182158946990967,52.94790196418762,52.953590869903564,0.3951963095316078
frame21.jpg,0,,2.5182297229766846,2.5184993743896484,55.46613168716431,55.47209024429321,0.3951963095316078
frame22.jpg,0,,2.515031099319458,2.515282154083252,57.981162786483765,57.987372398376465,0.3951963095316078
frame23.jpg,0,,2.517942428588867,2.518188714981079,60.49910521507263,60.505561113357544,0.3951963095316078
frame24.jpg,0,,2.514862537384033,2.515127182006836,63.013967752456665,63.02068829536438,0.3951963095316078
frame25.jpg,0,,2.5153393745422363,2.5155861377716064,65.5293071269989,65.53627443313599,0.3951963095316078
frame26.jpg,0,,2.519350528717041,2.5195839405059814,68.04865765571594,68.05585837364197,0.3951963095316078
frame27.jpg,0,,2.519134521484375,2.519366502761841,70.56779217720032,70.57522487640381,0.3951963095316078
frame28.jpg,0,,2.515913963317871,2.516181707382202,73.08370614051819,73.09140658378601,0.3951963095316078
