#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS
frame0.jpg,0,,2.5743796825408936,2.574631929397583,2.5743796825408936,2.574631929397583,0.39454178148485575
frame1.jpg,0,,2.5100278854370117,2.510298728942871,5.084407567977905,5.084930658340454,0.39454178148485575
frame2.jpg,0,,2.512277603149414,2.5125482082366943,7.596685171127319,7.597478866577148,0.39454178148485575
frame3.jpg,0,,2.5094215869903564,2.5097813606262207,10.106106758117676,10.10726022720337,0.39454178148485575
frame4.jpg,0,,2.510484218597412,2.510740280151367,12.616590976715088,12.618000507354736,0.39454178148485575
frame5.jpg,0,,2.5122246742248535,2.5124924182891846,15.128815650939941,15.130492925643921,0.39454178148485575
frame6.jpg,0,,2.5318124294281006,2.5320568084716797,17.660628080368042,17.6625497341156,0.39454178148485575
frame7.jpg,0,,2.5314273834228516,2.5316975116729736,20.192055463790894,20.194247245788574,0.39454178148485575
frame8.jpg,0,,2.528390645980835,2.528636932373047,22.72044610977173,22.72288417816162,0.39454178148485575
frame9.jpg,0,,2.5283010005950928,2.5285556316375732,25.24874711036682,25.251439809799194,0.39454178148485575
frame10.jpg,0,,2.53334379196167,2.533592700958252,27.78209090232849,27.785032510757446,0.39454178148485575
frame11.jpg,0,,2.5265955924987793,2.5268468856811523,30.30868649482727,30.3118793964386,0.39454178148485575
frame12.jpg,0,,2.529136896133423,2.529381036758423,32.83782339096069,32.84126043319702,0.39454178148485575
frame13.jpg,0,,2.5215017795562744,2.5217690467834473,35.35932517051697,35.36302947998047,0.39454178148485575
frame14.jpg,0,,2.568965435028076,2.5692367553710938,37.928290605545044,37.93226623535156,0.39454178148485575
frame15.jpg,0,,2.5217835903167725,2.5221452713012695,40.450074195861816,40.45441150665283,0.39454178148485575
frame16.jpg,0,,2.5270278453826904,2.52726411819458,42.97710204124451,42.98167562484741,0.39454178148485575
frame17.jpg,0,,2.5431809425354004,2.543459177017212,45.52028298377991,45.525134801864624,0.39454178148485575
frame18.jpg,0,,2.5327866077423096,2.5330471992492676,48.05306959152222,48.05818200111389,0.39454178148485575
frame19.jpg,0,,2.5308756828308105,2.5311453342437744,50.58394527435303,50.589327335357666,0.39454178148485575
frame20.jpg,0,,2.5112786293029785,2.5115458965301514,53.095223903656006,53.10087323188782,0.39454178148485575
frame21.jpg,0,,2.515866756439209,2.516140937805176,55.611090660095215,55.61701416969299,0.39454178148485575
frame22.jpg,0,,2.512110471725464,2.512359142303467,58.12320113182068,58.12937331199646,0.39454178148485575
frame23.jpg,0,,2.511965751647949,2.5122203826904297,60.63516688346863,60.64159369468689,0.39454178148485575
