#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,precision,recall
frame0.jpg,0,,0.1027138233,0.1027910709,0.1027138233,0.1027910709,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,1,0.1198315467
frame1.jpg,0,,0.105214119,0.10526371,0.2079279423,0.208054781,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame2.jpg,0,,0.0627355576,0.062785387,0.2706634998,0.270840168,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame3.jpg,0,,0.0734112263,0.0734610558,0.3440747261,0.3443012238,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame4.jpg,0,,0.0594866276,0.0595388412,0.4035613537,0.403840065,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame5.jpg,0,,0.0722873211,0.072337389,0.4758486748,0.476177454,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame6.jpg,0,,0.0821061134,0.0821557045,0.5579547882,0.5583331585,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame7.jpg,0,,0.0752835274,0.0753340721,0.6332383156,0.6336672306,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame8.jpg,0,,0.0620982647,0.0621490479,0.6953365803,0.6958162785,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame9.jpg,0,,0.0898439884,0.0898916721,0.7851805687,0.7857079506,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
frame10.jpg,0,,0.0650491714,0.0650980473,0.8502297401,0.8508059978,11.5517836957,8.0025444895,0.313,2.299,0,313,0,2299,,
