#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,,precision,recall
frame0.jpg,0,,0.1543486118,0.1544194221,0.1543486118,0.1544194221,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,0.9475806452,0.6125108601
frame1.jpg,0,,0.1890845299,0.189132452,0.3434331417,0.3435518742,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame2.jpg,0,,0.1478230953,0.1478948593,0.491256237,0.4914467335,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame3.jpg,0,,0.1394171715,0.1394689083,0.6306734085,0.6309156418,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame4.jpg,0,,0.1465420723,0.146613121,0.7772154808,0.7775287628,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame5.jpg,0,,0.1532077789,0.1532769203,0.9304232597,0.9308056831,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame6.jpg,0,,0.1740934849,0.1741456985,1.1045167446,1.1049513817,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame7.jpg,0,,0.158633709,0.1586859226,1.2631504536,1.2636373043,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame8.jpg,0,,0.1454849243,0.1455490589,1.4086353779,1.4091863632,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame9.jpg,0,,0.151113987,0.1511693001,1.5597493649,1.5603556633,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame10.jpg,0,,0.1810925007,0.1812813282,1.7408418655,1.7416369915,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame11.jpg,0,,0.1931638718,0.1932153702,1.9340057373,1.9348523617,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame12.jpg,0,,0.1668460369,0.1668999195,2.1008517742,2.1017522812,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame13.jpg,0,,0.1490237713,0.1490917206,2.2498755455,2.2508440018,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame14.jpg,0,,0.1526629925,0.152715683,2.402538538,2.4035596848,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame15.jpg,0,,0.1636083126,0.1636552811,2.5661468506,2.5672149658,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame16.jpg,0,,0.1902997494,0.1903500557,2.7564466,2.7575650215,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame17.jpg,0,,0.1910691261,0.1911356449,2.9475157261,2.9487006664,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame18.jpg,0,,0.1522316933,0.1523020267,3.0997474194,3.1010026932,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame19.jpg,0,,0.1484901905,0.1485383511,3.2482376099,3.2495410442,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
frame20.jpg,0,,0.1894671917,0.1895160675,3.4377048016,3.4390571117,4.6701518052,38.3686262138,0.5206794682,0.329394387,0.0288035451,1410,78,892,,,
